,Simulated_α,Recovered_α
0,0.48733335537895456,0.48739333856278155
1,0.15819945747438835,0.15818176194914121
2,0.4065847337326256,0.4065843088800499
3,0.43181715985315766,0.4317786884370707
4,0.50295724969109,0.502960768882108
5,0.228234481765383,0.2282463948018546
6,0.3151419633137634,0.3150892033459196
7,0.27586649803162083,0.2758642907864164
8,0.7614251635839346,0.7614057497569203
9,0.5039854098544264,0.5039341216285732
10,0.4477431287548516,0.4477498756585681
11,0.6458239561675964,0.6458335883867878
12,0.6932092173736895,0.693199525754616
13,0.39203585908465644,0.39208166947983414
14,0.7190563685593925,0.7189412841169984
15,0.6542058368232103,0.6541854365369538
16,0.46195620714638563,0.4618941209980807
17,0.2351688748746114,0.2351532732757046
18,0.20667848319793933,0.20669233817716492
19,0.13871642294349804,0.13871475315575174
20,0.0663648458034938,0.06634655459521295
21,0.4573262786682373,0.4572915984001271
22,0.2854668268173406,0.28555219225656714
23,0.7911577985324256,0.7911182343740355
24,0.6602475568559619,0.6601759942478963
25,0.28506729398263686,0.2849948373104178
26,0.8069325244379643,0.8068941302144876
27,0.1989485813781191,0.19903340237031844
28,0.9303779311325375,0.9303700660514136
29,0.4977995629382455,0.49787186600413524
30,0.8635370752259491,0.8635129966505631
31,0.5518379895739638,0.5517893567109353
32,0.8235322421459298,0.823454055135615
33,0.26380974904787163,0.26387038136811775
34,0.17212166723879105,0.1721106754775324
35,0.5151289614858665,0.5152295932020281
36,0.4944116765480723,0.4942957565555362
37,0.24982983352268381,0.24986094602649866
38,0.28903366516115825,0.28897919284540297
39,0.789573843128647,0.7896366307060173
40,0.3875552734018154,0.38754099253088303
41,0.6385745585513942,0.6386018191577317
42,0.8570749720728948,0.8570906220652684
43,0.7099982070478139,0.7100006907008272
44,0.6675585635487529,0.6675388725913192
45,0.8574186662661217,0.857456386079697
46,0.540049836273546,0.5401677742452231
47,0.55268746467466,0.5526649680739315
48,0.7021275018991857,0.702238872653632
49,0.33306541365504466,0.3330680890870797
50,0.4267658859092629,0.42670678275008583
51,0.8838228388373844,0.8838493982668117
52,0.528742495044994,0.5287040841935849
53,0.894447622749058,0.8944460735767051
54,0.31044132319426165,0.3104080430406238
55,0.29394188094700635,0.2939786044822096
56,0.600327802745375,0.6002955789153284
57,0.08132294468903596,0.08134773258241453
