,Simulated_α,Recovered_α
0,0.6386361311400894,0.638572781129935
1,0.5586398646734294,0.558644032848149
2,0.36283986535147605,0.362757085408264
3,0.5640184725493689,0.5640879825559912
4,0.7291023822480007,0.729108008701139
5,0.6404752538313786,0.6405425040295915
6,0.4203500190101828,0.42027301923197696
7,0.4329698080625583,0.43293773337598274
8,0.2588609080939768,0.25878944272425525
9,0.5720060270951864,0.571986636318679
10,0.5372438984611467,0.5372299151645007
11,0.7302248513571726,0.7301516083665599
12,0.12234197914443178,0.12239077926751546
13,0.500072639864622,0.5001000265806493
14,0.7000185714620021,0.7000843302742721
15,0.7575052036939585,0.7575041925196316
16,0.6547403672155707,0.654782583140736
17,0.46699077513376386,0.4668941026474729
18,0.4029844612432043,0.40308199206913775
19,0.19932835623744968,0.1992854401836323
20,0.25673313605396825,0.25679605093186
21,0.36595230604793066,0.3659110917124452
22,0.2268392661586922,0.22685505817183166
23,0.6223564727463538,0.6223460214158315
24,0.7591009273291616,0.7590263739474366
25,0.15196076605394362,0.1519624169311292
26,0.227548876173881,0.22748931720043772
27,0.3829267424880093,0.3828658069485247
28,0.8629540208374601,0.8628970123180301
29,0.7307087880669054,0.7306562561761103
30,0.6773496426090885,0.6772707264965546
31,0.49500564712734385,0.49506206623474097
32,0.8676443259185233,0.8676661458456063
33,0.9014785874003629,0.901488217838898
34,0.5158816486400308,0.5160140606371273
35,0.6402033485942784,0.640221427057544
36,0.3833274320003824,0.38332536728123834
37,0.7521932486459146,0.7522525108630556
38,0.5798019988083813,0.5797647537553303
39,0.8186118328657938,0.8185659155539463
40,0.8074421211245792,0.8074421037221964
41,0.22022147386100274,0.22011125911714646
42,0.6099890112706218,0.609966075531206
43,0.7280127912183101,0.7280191112373025
44,0.9025731349167038,0.9025437948049556
45,0.45888529076452433,0.45884436808753576
46,0.30953287550566116,0.3095507247028543
47,0.9015268208471198,0.9015050437898732
48,0.7643011572550867,0.7643130902839171
49,0.6862676000995295,0.6863158385334555
50,0.20401701184118615,0.2039819680439255
51,0.8093859645034112,0.8093949273353862
52,0.9172930638245242,0.9173617503123351
53,0.6093756617566785,0.6092578314032501
54,0.3869688475100975,0.38687965857481743
55,0.12234112363407867,0.12239416455691057
56,0.35079590354079593,0.35074379016400997
57,0.5501643368461993,0.5501247254127178
