,Simulated_αA,Recovered_αA,Simulated_αAB,Recovered_αAB,Simulated_αABC,Recovered_αABC,Simulated_αR,Recovered_αR,Simulated_αB,Recovered_αB,Simulated_αC,Recovered_αC,Simulated_αBC,Recovered_αBC,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αJ,Recovered_αJ,Simulated_αK,Recovered_αK,Simulated_αJK,Recovered_αJK,Simulated_αT,Recovered_αT,Simulated_αTJ,Recovered_αTJ,Simulated_αTJK,Recovered_αTJK
14,0.661957610618951,0.6623001427374908,0.5337629507263116,0.5339535952147932,0.30372396827639475,0.3036216846997639,0.6160443223771588,0.6159446777969093,0.5948659834007276,0.5948627906377983,0.7606270858723949,0.7603354183317118,0.5249253633379729,0.5247299980582446,0.5940519673254588,0.5940608412867011,0.29327195714242943,0.2933358920756934,0.5767396998670429,0.5767107014045285,0.16292974924701725,0.16291417871919422,0.4637758431578751,0.4636691975348916,0.7705030176228983,0.770634990813307,0.46874909843284235,0.4686859028014628,0.6284412899410582,0.6281244707675994
15,0.3739939967106582,0.3739685908475638,0.4007283129958414,0.4007376765933314,0.33056577038493967,0.3303801198695256,0.23360988575536382,0.2337729238644389,0.29172601431462486,0.29183510250808475,0.5201223322601753,0.5202027294433149,0.6860817015429703,0.6863467157473893,0.47107308769379486,0.4712593041668061,0.7052675520801426,0.7056234585055493,0.5915664589555265,0.591398692750997,0.7612396915120826,0.7613443084215327,0.6354029578259811,0.6353919907989044,0.5343252607901888,0.5341891434035315,0.6601061070356332,0.6600213087782353,0.8370484083459961,0.837110852437899
16,0.7088697940017638,0.7087556041347636,0.30094174516906885,0.30084345161661125,0.5557005682649597,0.5553769385968071,0.20053139568745196,0.2005341520778498,0.43671126114769093,0.4366011761175051,0.7561849167097929,0.7563895643380802,0.500498947988085,0.5004380710482172,0.45233264969507286,0.4523269031909785,0.6978272030252821,0.69768388974429,0.4797560173215191,0.47986077702712887,0.7343457612220468,0.7340412192303919,0.1957236676105507,0.1955480015662716,0.6244987654714838,0.6244245721180384,0.6460367310095995,0.6460572675861305,0.2439858534327824,0.24402042063622367
17,0.6342830052562487,0.6343895497143721,0.48727822223976786,0.48731479236285186,0.7289756527672311,0.7290825782263346,0.23499204252367317,0.23508237461560555,0.4178019600358686,0.4175591165235057,0.3872224723898402,0.387494823052452,0.17815072301905907,0.17826512970124625,0.5390845853667753,0.5390724280612729,0.427100812148397,0.4269907130111928,0.7147755667947404,0.7148677695662036,0.587851007089795,0.58770212283601,0.6594311406193585,0.6592128345299038,0.28243461436343803,0.28237898890272867,0.746350443885204,0.7463229654451267,0.43511862264645396,0.4352581540071406
18,0.4971329967464977,0.497254196504701,0.8901498091162132,0.8901221714402159,0.8429202435507392,0.8429265662425818,0.08232840754400915,0.08231701373993143,0.7477455063375541,0.7477610300031015,0.41813399712258265,0.4182008951541587,0.5553189702997319,0.5554300630643318,0.37189947773209947,0.37189285764605245,0.25124852590823005,0.25127076203608695,0.9322772410073948,0.9322033069199289,0.5867150467307012,0.5865090052334392,0.6055798277088165,0.6054573030501778,0.2660864325491064,0.2661246806903119,0.16190662154024996,0.1619078488560306,0.6306638764061948,0.6306271728241302
19,0.15039451179189928,0.15044165145950752,0.37375923299735725,0.37349008128215555,0.1044946584642215,0.1045163599501491,0.5389577021644504,0.5390417338508031,0.9632312190558817,0.9631894308861568,0.1586306128656389,0.158701277238594,0.5073391759948507,0.5074700636739838,0.4214805658414723,0.4215662722161255,0.8175083106543998,0.8176952806174793,0.3699313598365229,0.3699301682210424,0.4156010084933204,0.4158400285313037,0.6408767246794146,0.6411524812075502,0.09721389731436453,0.09722419218290378,0.41900647172693084,0.41903053825048875,0.4987788226058661,0.49878285408827466
20,0.31368803454794547,0.3136912233992913,0.5004080487663742,0.5003594727776791,0.33342808097685567,0.33340884067449206,0.5307081746032761,0.5305570631091667,0.22521841574804138,0.22522443516457177,0.973806286448451,0.9738529447961183,0.3110271884725084,0.31102586502855306,0.4474372644889696,0.4474681816313337,0.3792437258449883,0.37925117846223705,0.593346493660953,0.593394902556371,0.4373219888252327,0.4374273466410619,0.7370393177955249,0.7372463842221686,0.26573870218383017,0.2658146018905648,0.31348274428353445,0.31351876086296226,0.43071583731959917,0.4306508518209529
21,0.5312976969440404,0.5311969682124441,0.5808995891125661,0.5809363950978935,0.44999156091092185,0.450236383221584,0.7327081829847767,0.7324698698945626,0.4033986615858716,0.403436330925195,0.31525860815268403,0.3154037934967666,0.8854336572903598,0.8853049551675899,0.5368611707197402,0.5374199914085714,0.2723077404635518,0.27263490314618727,0.46212733648133253,0.4621037529495143,0.4230654310994283,0.42322307816788024,0.8165104367510421,0.8166072616436041,0.20518729084742326,0.2051300355333414,0.29276861307586693,0.292770694327541,0.22216878112849114,0.22206188845899152
22,0.4327576305940194,0.43277854826173295,0.30985554000144766,0.3098464887988129,0.2636508839251227,0.2638384490458138,0.6405796653808011,0.640809598878271,0.2979252070722274,0.2978691025364052,0.21564424026214696,0.21570348618071555,0.5326201232148345,0.5324578708781353,0.8393722658002676,0.8392535597434392,0.15560459487304962,0.1555755698309662,0.4063848586629262,0.40636179145685425,0.38854887703497754,0.3884860987533747,0.7725451766974313,0.7727529754298857,0.8789808054334121,0.8791588865261509,0.46439706580653983,0.46441245844123274,0.6745182125555744,0.6744990763600462
23,0.630432816464602,0.6302537672437172,0.8727739342201825,0.8726886163100801,0.6981630381867755,0.6979406960511323,0.2555398702641893,0.25536227080825524,0.6320127761935961,0.6320396388634738,0.29544656336673886,0.29539714156389113,0.6851713593809995,0.6850736068773662,0.666815110571,0.6665697429556885,0.7320735600725693,0.7320370109446297,0.7195583964652099,0.719513582993155,0.5585399570481112,0.5586402787152707,0.40400574397932976,0.4040112586874539,0.6979225594895521,0.698013778576999,0.5498916991616198,0.5497471064916742,0.27840723285057317,0.27852856414925464
24,0.6503758670297921,0.6506044853520276,0.055205316183341666,0.05522260410195588,0.7558652596588498,0.7559091019733915,0.44012895716816236,0.439996872431082,0.7854624684783422,0.7856998855129981,0.5800886050473011,0.5798965390669762,0.7308327074485744,0.7308259796590043,0.6839907986497915,0.6841175747869872,0.7296719369408219,0.7298820043701649,0.42264383030461833,0.42256216719025386,0.16503023244196843,0.16493226294412905,0.15783920447250324,0.15777968872462148,0.8921140083895168,0.8919996164507065,0.33323880293987845,0.3331111942148208,0.49649233285095756,0.49679150959753976
25,0.8324486684830287,0.8325097934641894,0.11936184153143038,0.11934062657452092,0.5087715675843475,0.5087513704460898,0.6188190394814919,0.6187506644364712,0.29776894061719855,0.297898676686009,0.5688605691088906,0.5693033254339632,0.1283603425177732,0.12842482308863667,0.7749627820988739,0.7746841898666054,0.1707658149462816,0.1708564395714124,0.5283398774542244,0.5281081847461728,0.526067660769189,0.5260175002760863,0.5949495977202944,0.5949627927417027,0.6794348257785346,0.6795031197065402,0.12676495775340466,0.12670819425012056,0.5270044564535207,0.5272610142383586
26,0.6046469756190171,0.6047478850778195,0.37025303796044146,0.3703707257637125,0.6648543770552195,0.6645013267692323,0.5657341455444821,0.5655294248432645,0.6693825622714566,0.6694146245376574,0.6709146318094741,0.6711511928459795,0.17522656364543204,0.1751875103855088,0.25775934162651903,0.25753647539309693,0.06835042953141167,0.06837908116579265,0.8106561397789305,0.8105775633069011,0.6174317852217904,0.6173095379616891,0.33833029255835273,0.3381708217876388,0.04307420175600341,0.04307615577358987,0.2547816112170829,0.25483681270733444,0.3635462477311377,0.36355332108896976
27,0.6784281740078418,0.6782447127204817,0.657377653965872,0.657713797522778,0.46389802471712543,0.46398676161216745,0.2774504394423627,0.27759039968116894,0.4274197198531736,0.42762703980336986,0.22999978115925804,0.22992178154124174,0.7043035695541101,0.7041730144487722,0.8936517587089434,0.893575266323694,0.43734534777381107,0.4374829301898602,0.8930561719618504,0.8929463829003336,0.9233421807543853,0.9235262030611889,0.09006179110756082,0.09007368979837371,0.19974591559958957,0.19974295058697303,0.6217358484917916,0.6217959084042349,0.5317504521340555,0.5316436904135446
28,0.8705126030596392,0.8705790799967995,0.6730524306175545,0.6729498173600048,0.16485640716367475,0.1649572075148665,0.4685814361919172,0.46833644314889517,0.4302143580884082,0.4301332100735423,0.5317909515798901,0.5317026309211197,0.29203288292864843,0.29196148985777026,0.2227014869747901,0.22258735807880017,0.3900505075457534,0.3899247384273012,0.35491283863641954,0.35486755899489436,0.3554863655068858,0.3554745286464333,0.33277763893070916,0.3327596504035125,0.6703996982623341,0.6704221617114373,0.6137152445789901,0.6136036704328625,0.5019124081945987,0.5017446328385983
