,Simulated_αD,Recovered_αD,Simulated_αDE,Recovered_αDE,Simulated_αDEF,Recovered_αDEF,Simulated_αS,Recovered_αS,Simulated_αE,Recovered_αE,Simulated_αF,Recovered_αF,Simulated_αEF,Recovered_αEF,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αM,Recovered_αM,Simulated_αN,Recovered_αN,Simulated_αMN,Recovered_αMN,Simulated_αU,Recovered_αU,Simulated_αUMN,Recovered_αUM,Recovered_αUMN
10,0.6953496959157808,0.6954670689106979,0.7850168424765288,0.7850991794948692,0.4187075848415889,0.418460059531838,0.38109683389956295,0.38106059608698695,0.19485190313424874,0.1948155406733635,0.7525955907578598,0.752565177626937,0.36467718571284025,0.3647302842223922,0.5006102140313502,0.5006430158485295,0.41601078066633307,0.415955052415252,0.44951790734755026,0.4495644017465338,0.6226962170594095,0.6226659968011986,0.7099757653966399,0.7099704209547407,0.33095949241711614,0.33095427987414267,0.313124058548227,0.31672667158441564,0.31303586876652373
11,0.7214891392174733,0.7215346086422113,0.7179797548346732,0.7180258486847609,0.4685900928496446,0.4686222212821315,0.3253184116858456,0.3251126234315892,0.20790733985660487,0.2078756059891615,0.7158404164420242,0.715776751016067,0.27424856338721343,0.2742215394817134,0.3467079836683445,0.34664642831697,0.24566681046656688,0.24564654723525473,0.6159140044231805,0.6159797905383474,0.162975995033176,0.162906514633725,0.27701320065400686,0.27692990893461583,0.6449577701660809,0.6447117268119053,0.11394640197367238,0.7420276594529173,0.11400822090130679
12,0.5405909437555654,0.5406877493455973,0.5245207070775528,0.5246596859519598,0.44639430296538696,0.44649518379280595,0.8224685858126428,0.8223613697336332,0.7398427998960442,0.7395598675392419,0.8841911005524352,0.8840890913110262,0.8230931269334625,0.823139282546706,0.3887393944937459,0.38865410461254557,0.9073507308281693,0.9074603418429888,0.6953545377507656,0.6953425857030617,0.7471220174547215,0.7469960088973111,0.2604477845495051,0.2603212642215679,0.4167195885658514,0.4166211287550407,0.13783550266353314,0.9384355301523123,0.13790388357884675
13,0.2820752306838784,0.2820400014054789,0.7320915915660047,0.7321295803385062,0.4073767047045112,0.40736443525976235,0.6077591932971065,0.6077853649306956,0.9133431820392907,0.9133756117259686,0.6982268924385995,0.6982740200245695,0.1913809294891357,0.19134216859463,0.5947385093478155,0.5945496397906506,0.8101588507899181,0.8099918487803517,0.5606444531358845,0.5606328585809576,0.20596974471886317,0.2060306429843749,0.16394184548891444,0.16398892643788923,0.4453785011327295,0.445452007880361,0.22014807462732772,0.28563604753212973,0.2201778923204109
14,0.7019742472920515,0.702172184380319,0.4219913762592826,0.4221672341400201,0.32096506771913663,0.32081934047888183,0.5003681581940067,0.5003055979107511,0.4399001040967677,0.43994824145946826,0.5501476716275985,0.5499812388317248,0.536263999131008,0.5361992836895623,0.12107232373284858,0.12109537225402849,0.1057288770051445,0.10582064839039876,0.18308691161391907,0.18315945860721813,0.7812310403272853,0.7813786329590846,0.46930266540201493,0.46932249138176163,0.5394841131215107,0.5391625734265101,0.07906043243857498,0.4977700235872588,0.07907829303019259
15,0.05611409195278765,0.05610035027280478,0.3746982149505934,0.3747925792936947,0.6347450732692496,0.6348459555694345,0.6862324628054548,0.686136588016257,0.2869339781238928,0.2870248094655994,0.22592384884592248,0.22582928357049734,0.7521039263051181,0.7520363686105482,0.71180182063625,0.7117823485907674,0.5081894525326388,0.5083993836455979,0.15397425109410393,0.15396533390206243,0.8217924583861003,0.8218515888114567,0.7699290899150696,0.7699884645012809,0.6289048655826651,0.6288431914885515,0.07422231661208656,0.4392044234957046,0.07422534250906974
16,0.5471825566568361,0.5470970809004488,0.8981490853397678,0.8981281454751722,0.5369680387846851,0.5371388651457607,0.6185142188609434,0.6183380836080843,0.43555327734603794,0.43553117168863287,0.7246897968710536,0.7244558475617497,0.5702396225063603,0.5701085466495053,0.8791874380036978,0.8791970762967521,0.2023444330450665,0.20234557506295228,0.5164836076551951,0.516450324852112,0.14588400091321205,0.1457929177538169,0.17665891509102277,0.17656185211006456,0.5104731619942813,0.5103587979086471,0.5018545076793272,0.739876055156542,0.5019133616959296
17,0.7768497622981887,0.7766894649465149,0.3411959497529918,0.34110952790584864,0.4830569279530177,0.4831728449952814,0.15332827547669176,0.15330026727764362,0.31641708025857446,0.3163823688136787,0.726582746932978,0.7266678768469667,0.7492402602465081,0.7492098550349359,0.531291765163348,0.5314107779215499,0.8273572504973089,0.8272740164659838,0.3191870269741987,0.3193513182571864,0.8454316898407369,0.8453636314140206,0.9525224107086192,0.9525185595323389,0.9645509683201806,0.9646293744106121,0.7350126428604635,0.67593043781844,0.7351111027805455
18,0.7846368070128034,0.7848235067298013,0.5938571184095359,0.5939689205191242,0.3052770731144963,0.30532547959222867,0.09122995135301351,0.09124088548433318,0.8380111404562971,0.8381350444678037,0.3925609020857363,0.3927940569884852,0.47404559581021777,0.4741272152343808,0.43742968754411166,0.43739719376754055,0.4949171741271659,0.4946507435172521,0.5601011503509635,0.5601943073071779,0.3227961212271268,0.32288407042900813,0.5494811725287434,0.5494904490219861,0.8189263411937742,0.8193243615642569,0.20384899935302045,0.8083055999389959,0.20387500360463656
19,0.3379839219915386,0.33796906379124364,0.6148462483196034,0.6147503366436662,0.5442296872934307,0.5442493342962799,0.6568186373826309,0.6565441431929924,0.27120170076384625,0.27124140379394496,0.409493086965121,0.4094529847967174,0.7645009562544156,0.7643473971606407,0.5288294799170131,0.5288428292271737,0.30731372716100175,0.3073900795446592,0.17024596820756321,0.17023925750888677,0.9276398222640335,0.9278140082065905,0.4730408996888511,0.47307153552732445,0.24745153048313062,0.24742808324216012,0.2896674051598363,0.6553825429083309,0.2898256425610861
20,0.22200263488748795,0.2219624304815293,0.25907228274230937,0.2592502447166492,0.3765406513864869,0.37635125052287155,0.6578186447712531,0.6579362615586998,0.2438602978426594,0.2440240768650773,0.7408240404901482,0.7410673981188158,0.3500426866059462,0.35024360102591634,0.5942919932048012,0.5943889209764953,0.25172631909190957,0.2517574000442599,0.6462277338526535,0.6460895047077975,0.4622381115444245,0.4623018724628176,0.2942735282303733,0.29427863615933747,0.5003935547367027,0.5004893915697336,0.43948918492757977,0.20963217775620985,0.4394824908345625
21,0.33569772520294,0.3357305534935001,0.43316722788007433,0.4331445506586054,0.6080636490093673,0.6080159502392649,0.8489423978669315,0.848902842880105,0.467339931776328,0.4674030165720563,0.16496420731685796,0.16490205737865432,0.8441505218484455,0.8442545249175696,0.49652753742839806,0.49625466676769286,0.32590817083178314,0.3257149899368326,0.7826770775081963,0.7825626268817364,0.6958775709838055,0.6960002109441257,0.42202953932587034,0.42216017469441314,0.660674822618915,0.660787927918536,0.7012549458543128,0.6055198994158367,0.7012041783886901
22,0.5950562487799098,0.5947151343335336,0.4380555221760355,0.4380575092614742,0.4906667509791432,0.49054172018667347,0.5299702499021303,0.5299764548685142,0.41066361885992136,0.41061350227167975,0.20063296874366482,0.2005573751625199,0.5905480153496727,0.5907194755507785,0.696449837121727,0.6967759550965477,0.09328612509267031,0.09333696755545338,0.31493072010599654,0.3150097078984927,0.8436477149427547,0.8438233697212922,0.40099717176912314,0.4011171649602242,0.42494995234117394,0.42491655710302406,0.7280965733339294,0.5570110695382088,0.7282857031085366
23,0.08839325716427703,0.08835996906848076,0.3387744019195181,0.3385041001428227,0.2297310863580776,0.22977198218437514,0.5343136328112976,0.5341128399387437,0.18593756720674007,0.18584625647109182,0.49150269800595453,0.4913631105292792,0.6547522560331827,0.6545863603535813,0.35966908090660155,0.35964942311466497,0.8271190497900331,0.8275886826628434,0.4329479552170245,0.43293180150134014,0.5696241210794116,0.5693451536337296,0.6153686491369508,0.6152737428206935,0.2642554699881041,0.2643406677041017,0.602533174053497,0.417996528610641,0.6025107648058741
24,0.36124418673033426,0.361585401535251,0.8501800683910686,0.8501799706759364,0.5271111901558172,0.5273440368965493,0.5028930497486699,0.5031440185199195,0.4002100778359337,0.40009988997642176,0.07648856921787793,0.0764874043846856,0.7999615675247091,0.7999079389976201,0.38534688217183444,0.3853106845603852,0.4974342554012417,0.4973127599206586,0.6419544320168223,0.6418422308770125,0.370431858771985,0.37041259432145474,0.8971844716947259,0.8970506840448421,0.6948639473367227,0.695106364545926,0.5954964218356323,0.42001357904771414,0.5954328613303792
25,0.6843086905878119,0.684212270860406,0.5809689862596265,0.5809474199189285,0.510290214962345,0.5103251447299982,0.2509734261021592,0.2508835902615147,0.32995070430349305,0.3299438324388463,0.4866347099018302,0.4864862963307983,0.6443281508276869,0.6444013894993844,0.7274161098771241,0.7275420613712534,0.4710198019171188,0.471124278362473,0.35040383273291414,0.35056003802127966,0.6276805019764234,0.6276304334543997,0.7592161792222738,0.759107184158867,0.3832686587603973,0.38318038424716433,0.8710168049340838,0.6141170365731564,0.8711514380939863
26,0.571637431765967,0.5714661337450498,0.457711710011461,0.4578478375616326,0.5815877308811592,0.5815577817507838,0.6413363265611807,0.6414174545604415,0.7152442941614634,0.7151527597552846,0.45683228895096056,0.45683891180686353,0.8244486079895331,0.8244518241470574,0.7263837223757703,0.7264219331300511,0.34275327076217355,0.3429037234702959,0.8921624021268941,0.8921045445861226,0.10552093403046207,0.10556828454255779,0.6327045495358471,0.632757328771585,0.6930982102027716,0.6932170769886603,0.7819797854543268,0.3934034646789571,0.7820580022548792
27,0.8037639579853636,0.8038078353713085,0.7281104276052873,0.728313663002042,0.5552842218784687,0.5551556298672601,0.7533714947936225,0.75323817493637,0.744081619749953,0.7441294928682611,0.9409542133515449,0.9409338591115068,0.8820617363629085,0.8821242943161639,0.953163349475763,0.9530518359371931,0.03395859379913828,0.03391937259055314,0.772890131920324,0.7727945764601066,0.4986445666909878,0.4985506036414289,0.24038088869142993,0.24032062767887524,0.5491841123740598,0.5491785989667126,0.14682996090458186,0.5615024346420804,0.14685407319731109
28,0.19540255608798204,0.1953640569201544,0.3736301835563329,0.3735437718679462,0.8367229963983851,0.8365950360321855,0.8194227303522934,0.8195035539055742,0.1783474257539426,0.17826187384971437,0.4633173270748319,0.46328490098233643,0.8749109173379266,0.8748682051570889,0.47292063315894844,0.4728673119560617,0.44419992170337896,0.4441892871523102,0.485906424340029,0.4860235682796072,0.42529636956603933,0.42517621367779124,0.8127605734967273,0.8126861477426922,0.46645195365291736,0.4667704577456304,0.25028722434988315,0.33245842467490316,0.2502903313851805
29,0.33217871514744296,0.33199494554163617,0.2659001317301497,0.2660035387590267,0.7342350869948612,0.7341319096816746,0.6986320638621427,0.6985123927374307,0.08406309388210095,0.08415964273234156,0.5435967001463855,0.5434530906520832,0.5067810578667663,0.5067602042886804,0.6099207543284333,0.6098934944941539,0.7159165747686017,0.7159111460558775,0.5739857377228386,0.5740399107240615,0.6603004976233001,0.6603030713970285,0.19849969243974297,0.19850865142947546,0.7860013271832412,0.7858694918995216,0.61868555747721,0.6570971746088892,0.6187063303475505
30,0.6774144004002193,0.6778181567968831,0.4228611208465945,0.42295147228050756,0.428960499297146,0.4290118386124256,0.5555695413992936,0.5556385484545646,0.5493525284565621,0.5496790869207971,0.6300128237590004,0.6299280356883363,0.6816107928605256,0.6814430074076886,0.8438356804754577,0.8438794922490868,0.6959198606938193,0.695885036549063,0.7280873894552036,0.7280929196883759,0.5806619356274724,0.5806963076753177,0.5675306629380642,0.5675118183164046,0.40152799490681634,0.40150572065914203,0.47576085228777804,0.8599338461289254,0.4759133653488637
31,0.236395031901644,0.23621493638405422,0.7436267357954052,0.7436862685928427,0.6519142469556451,0.6517854329461344,0.2638551724711316,0.26403346854646437,0.4864881632403553,0.48648600075447274,0.6454255769802698,0.6452413528332581,0.5947172902710273,0.59466773188294,0.7621874119934827,0.7621598625778275,0.45399466114769405,0.45406714868716513,0.2849843537559897,0.28503014398194554,0.3969857184355276,0.3970214081833777,0.38785572767071225,0.3878301270138572,0.29528625944023534,0.29532004680660084,0.5316903278496097,0.8401876441393934,0.5320189291357551
32,0.727923552704241,0.7279606073247855,0.475612462488189,0.4756093044307918,0.9419925235466469,0.941941141077378,0.20576944743131115,0.20582278210973312,0.3185131911432252,0.31851674900032256,0.4693626357306876,0.4693520079244911,0.22535809890197472,0.22535750509785596,0.4512593810027499,0.4512743592108924,0.5055647804476355,0.5056821602491105,0.6642063586625003,0.6644476453917949,0.6377188852674036,0.637501650425908,0.4749913581356707,0.474977422135798,0.32588984840968527,0.3258842371061751,0.4283789645349695,0.7183803330141538,0.42833408006389134
33,0.5890447279315218,0.5891835015203469,0.12402799736879341,0.12388868522501498,0.5853842872667323,0.585184661272945,0.8685951388395169,0.8684053948504722,0.10551239161935373,0.10557914316778894,0.13882878593179374,0.13876945095878643,0.31392038868692534,0.31372868339944154,0.20371618682120676,0.2038033457978254,0.48587497432122295,0.48601722482103565,0.20809878225034173,0.20802044906714326,0.8679090973461052,0.8678841261948017,0.43372827927785773,0.43367865560901364,0.42315146882149596,0.42322843598183457,0.19768569876405043,0.20524142501969564,0.19776076020484812
34,0.472854426009841,0.4725435922121069,0.3507761402284423,0.3509294639310291,0.2134915063711488,0.21333849418989334,0.7684974959595383,0.768389081572521,0.47932578860332054,0.4791819313561068,0.3628991822787028,0.3630359291826185,0.2753487013087473,0.27542183821672317,0.1134056118259726,0.11333882094557522,0.1665120107490607,0.1663187036216795,0.152596323435149,0.1526254434769459,0.06670949076716534,0.06670942192277902,0.8028584101073721,0.8029368621012082,0.6132982380979997,0.61329740112316,0.5867123489677639,0.4544600004133035,0.5866102334937683
35,0.38513844150320653,0.3852057757563099,0.7563676552481129,0.7564795879130626,0.7255437419508907,0.7254306358862599,0.5498652053264104,0.5499893687571367,0.5748727797680945,0.5747755023013427,0.2879387673566665,0.28799142214207113,0.6586804202658126,0.658898643671192,0.7745336916940787,0.7747649779778574,0.11353132607446798,0.11363696414371476,0.4121286501399378,0.4120892247987361,0.49316103970836295,0.49343811819746625,0.17716506281937677,0.17714610820390556,0.5824433560440576,0.5828418778241136,0.6752914594406372,0.17570349173601182,0.6755049878665449
36,0.572156554465652,0.5722852993024289,0.563981630959989,0.5637770787654649,0.5735090066244419,0.5735246875388764,0.6586298178676044,0.658609359016449,0.8461895540712172,0.8461933410999906,0.4439648590653457,0.4439293512569245,0.6916165629284061,0.6916096311480884,0.670016245074657,0.6702393738283636,0.5818670487296053,0.5820516135003952,0.8646593099833787,0.864725763676799,0.2658569647340257,0.26584829264055265,0.5721886537612563,0.5723689293156948,0.12527288016702035,0.12516345897838613,0.24266413988117463,0.5884794457552139,0.2427335730661383
37,0.759027785352006,0.759255329043108,0.612629606935492,0.6127145421234367,0.3111274734296757,0.3112167251267102,0.39649537834395626,0.3964757947459711,0.61972431227012,0.6197218519522345,0.32163028494149265,0.3216938825333357,0.06766270080624741,0.0676530422824747,0.44329984843407516,0.4433608528621492,0.6937849111616154,0.693500516715835,0.6843767206571392,0.684135826002869,0.47118867519061214,0.4710746616940476,0.47063372439003337,0.4706484449028955,0.8266933833708355,0.8270434113660627,0.509580426011861,0.690920784065394,0.5096683443669311
38,0.3657018864633151,0.3655435803019805,0.4181983079580647,0.41816240957516104,0.3051228484603284,0.30507101954319,0.1855172941179592,0.18544593538354734,0.4689461042391486,0.46910468821946916,0.9095519424389724,0.9095436832950421,0.5363781104587149,0.5363302651294084,0.26560998704928596,0.26559035915692547,0.32932837156167466,0.32942848749390785,0.6904144077862596,0.6903683254100019,0.5384696622881766,0.5386174483841772,0.3424549979257776,0.34239596201631967,0.6015737446044834,0.6016920304236147,0.36954782029146016,0.36196310166619433,0.3693161287211831
39,0.20311163122353437,0.20300602116667824,0.19254176468297962,0.19253540315888845,0.3425435961248716,0.342524184699231,0.39471702935281,0.3947199210381688,0.33367374511651776,0.33355099482056116,0.8459635218786181,0.8460610269868402,0.439858700959044,0.43980639807797545,0.871368869962007,0.871283441035818,0.4739235270085723,0.4738660790439647,0.4411413498534311,0.4411357434294204,0.6475583872598732,0.6475209083974482,0.2642695627545855,0.2642566676449758,0.5893703719287045,0.5894277770720852,0.15887077852862772,0.7365692985850143,0.15889033252988474
40,0.7668103877415602,0.7665025419222358,0.4795870140217331,0.4796298655268224,0.5731148891785387,0.5731651880693657,0.29300698773402695,0.2929181693176391,0.07121036164418074,0.07120318226706522,0.33330257753624115,0.33318617596584277,0.5097618134359599,0.5096158622181012,0.5349878952987542,0.535238894340792,0.10442535078114584,0.10444700945564671,0.5921133401454785,0.5920868826171877,0.37875640603364213,0.37856500281649613,0.5000520458940034,0.499784447013931,0.6305899469753875,0.630441420549083,0.7347380777095732,0.31570556392431764,0.7346094198853109
41,0.8284096071607779,0.8284475835779546,0.35859377340696397,0.3584193119312962,0.831527306058411,0.8317042382269572,0.5930357674327958,0.5930853760930461,0.38968410181768504,0.3894718936035821,0.8089052446052487,0.8088913562963251,0.8734551583896657,0.8734792475176326,0.25708649720256255,0.2570930833870983,0.24379441143287933,0.24399409095288435,0.36630240561790833,0.3664733489093369,0.6762641026560082,0.6762109511470186,0.3752659943056717,0.3751909944012923,0.15650140933143297,0.15652981657905415,0.9378581719549436,0.44134886072039253,0.937879198146525
42,0.535164307622129,0.5354098304274536,0.34017450593541854,0.34020982187368604,0.5893021360162823,0.5894623111060213,0.8585680149275389,0.8584265418916684,0.5583968745955415,0.5581795062716093,0.47298267801010463,0.4728788621571965,0.559487461843405,0.5594325117921688,0.8103282265343426,0.8103724465003511,0.6985788562408142,0.6985534246182507,0.3249424622741235,0.32502473171695195,0.3760879618821832,0.3761510970704072,0.792295954966854,0.7923968336201491,0.36247175821272365,0.36243861731770005,0.26931996450873874,0.45694564946656413,0.2692486444858707
43,0.21789156783339667,0.21794247878167206,0.4016037308561119,0.4017626448380005,0.04329905398567538,0.04327915931109539,0.5770219484637717,0.5771213565427613,0.46488626313011616,0.46486744187396584,0.649342738694596,0.649458478806431,0.2600329595885362,0.2601398244965069,0.5770888434022243,0.5770585232207791,0.6242751973264774,0.6240986982230388,0.8190542879172735,0.8192568893079065,0.471031683418356,0.4710067715621785,0.671424859560704,0.6713768342377531,0.2635259186712388,0.2635651437383185,0.37055974762948307,0.5013593996014178,0.3706693138768403
44,0.5473012282964779,0.5471603420930744,0.3077161985081792,0.3077306795526974,0.24905320385214844,0.24902119195638311,0.3892430163654103,0.3893579190036997,0.6906092909448031,0.6903471588187277,0.10071166586462872,0.10067944523393858,0.3568938502907559,0.3568804921616743,0.6597633394121966,0.6596384030133436,0.774077491419509,0.7740729535472144,0.08873542715203397,0.08867044808615007,0.6147136073916201,0.6146145904894109,0.5485216667542804,0.5483921266191004,0.4597765421967059,0.45995783173527943,0.6363325431911353,0.3257374379450756,0.6364163467122402
45,0.17498493218169783,0.17499815581191744,0.27653344611506203,0.27655090993171916,0.3361317834250652,0.3363064575752878,0.6078056867772353,0.6078062447092225,0.18876611913432326,0.18875435879137867,0.5516215813201555,0.5515455618106647,0.8548521247267917,0.8548062488436668,0.3286345388559912,0.32884126095672384,0.821658501831818,0.8218842615142565,0.2520263981482382,0.252053983266215,0.23750618906102522,0.23741215361367426,0.12492517062787226,0.12489229258476908,0.3040794202506775,0.30415260926095994,0.8874916808273025,0.4679674790645048,0.887441566090379
46,0.4872731389031034,0.4873040600937549,0.874276202324336,0.8742743917808965,0.5340656439000846,0.5342902597420742,0.47069462902146403,0.4711041798751233,0.1884214963990605,0.18836850774587235,0.7045388009075703,0.7045178794710933,0.5538057380318705,0.5537277268040601,0.29739819803991546,0.2972069981689769,0.8016890458876476,0.8017779331635528,0.6335451657481892,0.6337383883259894,0.5685222821447472,0.5686082261618379,0.5921239179531317,0.5919925082479598,0.5991242008322096,0.598988561457901,0.8027730266548885,0.5053251067063189,0.8028021659148825
47,0.12561434966026097,0.12566544575475094,0.6788409145365477,0.6787006283696144,0.8334035488713688,0.8337544067801058,0.40746998074595286,0.4075345509591178,0.12866090473276848,0.1285666781689055,0.2325666780166769,0.23253466297849734,0.4242141926926932,0.42426878652249855,0.2428888754153329,0.24289974670397027,0.7252515870180587,0.7252394492260096,0.5536818132872972,0.5536829182855134,0.24190827921563418,0.24197725154922806,0.5782285413689723,0.5784227605451784,0.8080991287518761,0.8082953948410632,0.08629659214218713,0.6892061983526211,0.0862968005657543
48,0.6274195575629391,0.6275174445756161,0.5001882793151537,0.5002152446704355,0.5968999649476904,0.5971296954509235,0.7584994539125434,0.7583372785011869,0.4551360665166715,0.4550273826109576,0.7024791053343651,0.7023303599378385,0.5968724820638639,0.5966918111606854,0.5150611077003959,0.5150642518533564,0.37197040220295724,0.37197135656243185,0.568228939417936,0.5683694039340472,0.5745826465010471,0.5746251185188712,0.8255421998995917,0.8255029879132963,0.9424766008268595,0.9424710603951795,0.911784114524696,0.449332799685631,0.911781647831535
49,0.14280725810335404,0.14280795460020373,0.445964285238182,0.4457518486200359,0.4047247330971449,0.4048193483628015,0.9176784923823282,0.9177126697034101,0.9066235216395324,0.9067720116196339,0.6194349502798248,0.6193861490622905,0.33558485985278913,0.3355631201551366,0.29289322942146095,0.29283193406415536,0.08710593804425475,0.08708191479138097,0.8570567307915476,0.8572846356039056,0.10608469528181001,0.10617968078148585,0.9602762331858075,0.9604234227128872,0.21984702938295367,0.21981643931549935,0.35755116582700674,0.3416242709601103,0.3575887509421985
50,0.18227244289238045,0.18246543338969212,0.7231532452816218,0.7232130837942635,0.18518492483445684,0.18528754567580807,0.5714667617349212,0.5714348609718921,0.02624841765934359,0.02622464842721979,0.25789442251334005,0.2577821256437746,0.8308016049908543,0.8305425742749578,0.16200286605196468,0.1619916901876211,0.5778242625370159,0.5775699099283241,0.2907825425725421,0.2907726074170567,0.6795225382586471,0.6795256301462083,0.210797464161167,0.21079032279668528,0.37422516346864587,0.3741303014990761,0.9453263475059586,0.3768999622719897,0.9453328176587514
