,Simulated_α,Recovered_α
0,0.5742829643499456,0.5742766945120568
1,0.5820004276038041,0.5820173009538481
2,0.22787397397766937,0.22780059903631023
3,0.5512655658765049,0.551266943729161
4,0.29827995132792007,0.29826430528833126
5,0.702006940905535,0.7018922628394653
6,0.351064734269666,0.3510764885917114
7,0.22049346932663702,0.22051386563430692
8,0.7530849472024628,0.7529978099372759
9,0.4745822962689295,0.474609126321531
10,0.6723767869630435,0.6723229419550907
11,0.758071940018841,0.7580882143640613
12,0.3712291811903586,0.3712226122835703
13,0.5880916336254173,0.5880703139599842
14,0.7806694637861648,0.780671940981732
15,0.5760838332042567,0.5760128575660196
16,0.24995410811103846,0.24999087150673122
17,0.309763529441462,0.3096905765102856
18,0.5201582578872093,0.5201608382366918
19,0.5041748507913588,0.5041414138848174
20,0.7921422386358569,0.792077601208551
21,0.16041506298647193,0.16037123169323944
22,0.688641194975593,0.6885676897609351
23,0.6184984346139556,0.6185239119981804
24,0.6673243738573479,0.6673698264218662
25,0.8441951312646118,0.8442366226154561
26,0.5270154696098754,0.5269263894124923
27,0.8007635941584605,0.8006631357793882
28,0.8617422255560501,0.8617070817824463
29,0.5997355972194619,0.5996869440257261
30,0.8404409498909085,0.8403621944401133
31,0.6133013665951956,0.6132841663585998
32,0.16373306316388653,0.16373028785709967
33,0.2849871263377833,0.28492404505599217
34,0.4648602907072538,0.46480644887646366
35,0.6831490664901912,0.6832191751137193
36,0.6284816639039116,0.6283972578742366
37,0.5333866210716544,0.5334774129998475
38,0.40348353400116516,0.4034814392012289
39,0.6305058793288575,0.6305755522830888
40,0.8914616885907418,0.8914692344077506
41,0.3970763833288832,0.39714786780863653
42,0.8143286850222033,0.8143473914737475
43,0.1598273888975553,0.1598195417403667
44,0.8590714208280839,0.8590793835627115
45,0.668156313357008,0.6681592735603431
46,0.7256967702684561,0.7257482882666579
47,0.8250672804767754,0.825078878601934
48,0.39415285815266615,0.39420481906956123
49,0.4466382866001513,0.44653384247243794
50,0.4410081119893731,0.44094011195232513
51,0.3259322118102791,0.3259651327461168
52,0.6431309954399811,0.6430460621960361
53,0.7798818800522664,0.7799170936380853
54,0.6989590151303205,0.6989759138609827
55,0.5778487864069711,0.5778978356276754
56,0.3696985097665166,0.36967988076962166
57,0.8850890382665326,0.8851407019337896
58,0.816238848980219,0.8162565906803987
59,0.7365044076977789,0.7364151118467704
60,0.6310915272269563,0.6311061684614192
61,0.4848607089985206,0.4848609190389018
62,0.4428681375679024,0.442899637402895
63,0.45545615507081466,0.4554595680520043
64,0.7162333486731068,0.7161867286599272
65,0.37772572065651455,0.3777948349829526
66,0.3488456949919073,0.3489682650103623
