,Simulated_α,Recovered_α
0,0.9234577028158347,0.923398090395099
1,0.3471539036633789,0.3469019352212063
2,0.8420321367668062,0.8418257452344515
3,0.596693179967978,0.597128947922108
4,0.8082795714330013,0.8081792934594512
5,0.17627842182038994,0.1766216501218523
6,0.873911735904796,0.8742192892617611
7,0.7690599514082663,0.769146826918595
8,0.43010599320325027,0.43048052185147245
9,0.5320103711116227,0.5322545007477495
10,0.3966934785205663,0.39639541660407945
11,0.606634218603712,0.6073356371507801
12,0.7947556041692887,0.7944755928297993
13,0.5761798437692526,0.5763071011244775
14,0.4585282499185136,0.45882789890642284
15,0.27464847620739447,0.274371553465698
16,0.5114458947908636,0.510902525198483
17,0.5820901764648896,0.5824428427700103
18,0.11742527697714374,0.11715791208326243
19,0.4101818559690673,0.4100702792468684
20,0.2180437516501721,0.21793946037255502
21,0.6047308677592873,0.6050411169134653
22,0.5432176535242834,0.543483623455854
23,0.06966099055311445,0.06994104505265344
24,0.5316002914930659,0.5314136222126833
25,0.3244239332819489,0.32497720937923186
26,0.24156001507439567,0.24125239983051833
27,0.47688372506378024,0.47624170362281454
28,0.21323950783243378,0.21339622778935308
29,0.8595288461146297,0.8596090837788002
30,0.6128780925168498,0.6128886853016354
31,0.46786913500071364,0.46743712765267065
32,0.9178836479240295,0.9181632612534271
33,0.48944355911274967,0.489133169356542
34,0.7168450496326507,0.7167015550975727
35,0.664058853344419,0.6642622793755246
36,0.47429788892041785,0.47467448318209243
37,0.4673177924447821,0.46746153503584026
38,0.3226835475628073,0.32290484489975874
39,0.864011775622943,0.8643275303821584
40,0.5847151172654441,0.5844866047171667
41,0.2449705697648215,0.2452686251615372
42,0.07491417986814272,0.07488332749593256
43,0.24742990800627754,0.247381968784053
44,0.14478749873490562,0.14511407218498681
45,0.36732682818866436,0.36733523788062994
46,0.28270942468553445,0.28290859665930185
47,0.6369152752222709,0.6370733970645918
48,0.05520323407140764,0.05487786197188849
49,0.29860044692972104,0.29856041772968606
50,0.20250345821111063,0.2028593970872528
51,0.3997519720544089,0.3995729821506712
52,0.6991835004965733,0.6985324670990868
53,0.4547143828477783,0.4543514442656629
54,0.6068185539681231,0.6066318198023407
55,0.577122052102828,0.5775434948611804
56,0.6895439229549446,0.6900150534706645
57,0.5071693649282345,0.5070053418422322
58,0.48886754141104766,0.48882131019963054
59,0.3427759851589773,0.3419155156091514
60,0.18485698137707557,0.18500249712004693
61,0.7195272548133709,0.7196263709252729
62,0.4484083890337327,0.4485648313442929
63,0.5415269653808423,0.5416008426008392
64,0.2994064032592916,0.2994939573198597
65,0.6631589955187805,0.6632899998992362
66,0.32784857781119175,0.3279314565538865
