,Simulated_α,Recovered_α
0,0.38338118207630534,0.3831561029127337
1,0.5635096740020014,0.5629904778467252
2,0.4135697148349089,0.413754075196672
3,0.38943495371691045,0.3893741638302505
4,0.33004523621004095,0.3290820876953965
5,0.7027657301087541,0.7028472623790958
6,0.526198933056684,0.5260704550216158
7,0.4489209957478051,0.4492498282227472
8,0.6606593850634107,0.6608192982018772
9,0.5669636525511034,0.5667165415427988
10,0.4401328328039381,0.4400540284975142
11,0.3194065680418293,0.31984854577312316
12,0.33921047541603794,0.339129699354674
13,0.2873631107562869,0.2875482387967701
14,0.6621889941714634,0.6618535277246779
15,0.8020743510598031,0.802210245159278
16,0.10036291675087224,0.10010718381377737
17,0.5283906960506943,0.5284577330070205
18,0.25661614392438503,0.25701082214665527
19,0.32173041624775006,0.32201129865515754
20,0.3784263987566237,0.37859647705328336
21,0.40725106341895106,0.40681619761782306
22,0.5563948105512582,0.5565932956978069
23,0.8136200956625165,0.8139452069805763
24,0.8440484402399719,0.8440990924271448
25,0.6702439401086278,0.6702462795832186
26,0.6813985399074185,0.6813010087386303
27,0.23658595329665857,0.23620656834996712
28,0.8514648307270062,0.8519313264400927
29,0.3802915833637764,0.38078862513714207
30,0.8506781097651189,0.8507467605722825
31,0.4147360267959374,0.4152205958333934
32,0.14828589185965757,0.14815265060134167
33,0.1814817889763035,0.18098691180832177
34,0.7691266234957148,0.7690166485133051
35,0.38107397112217634,0.3812092631222986
36,0.6850013997111974,0.6851394856137718
37,0.7309173481871792,0.7311469587335965
38,0.1580436560704179,0.15848182558955168
39,0.3193870328564239,0.3190915346916183
40,0.3029347772442021,0.3030046032321275
41,0.5481154738758359,0.5487260376447323
42,0.24022932888961088,0.2399364594942848
43,0.7270701233269614,0.7274724959999117
44,0.6787254763153108,0.6788168684053353
45,0.806780654936603,0.8069231703881804
46,0.1432261959444728,0.1436270031714634
47,0.5128690653996267,0.5129285302185715
48,0.4042246474047576,0.40473678646743383
49,0.7438389806050184,0.7435098115297073
50,0.4195007525425133,0.41956624127247333
51,0.11354259716106302,0.11330038492863187
52,0.675780688331164,0.6758419671385801
53,0.5883846521041982,0.5884512805064989
54,0.6463823659584914,0.6463680803975309
55,0.4605714167391029,0.46056381384898293
56,0.3755932232495264,0.3755889956545219
57,0.6092463253920999,0.6095785010947309
