,Simulated_α,Recovered_α
0,0.29498873936497344,0.2950424762206717
1,0.6240043201743117,0.6239842843756451
2,0.65875693767752,0.6587545138062549
3,0.4115444302158754,0.41150006942304407
4,0.35427229726497284,0.3542767396241067
5,0.3749924976352678,0.37500984317167374
6,0.42694771342855475,0.42688631914294894
7,0.36950404199678477,0.36950220589201244
8,0.906685060572154,0.9066649980558648
9,0.450876430386248,0.45081059431177134
10,0.4384824987190233,0.43849109987921664
11,0.18893552556941856,0.18896419918137608
12,0.6178212865045047,0.6177884112419783
13,0.4218366373752825,0.42188846255524315
14,0.5124876152483109,0.5123317895366805
15,0.30988776042447,0.30987288146571285
16,0.12011100080018126,0.12007484996166332
17,0.5484133377770135,0.5483938819165796
18,0.26464756455224525,0.26466362567756424
19,0.1951666958250996,0.1951607276562005
20,0.6364437391253528,0.6364683842730194
21,0.35388688658594586,0.35385287493695505
22,0.0932128253485855,0.09325650073011828
23,0.6596466520666372,0.6595849283989195
24,0.5316262057938949,0.5315422636698414
25,0.521177721373756,0.5210821772973561
26,0.4085576269523214,0.40850639494917457
27,0.7533542755249814,0.7534512254292444
28,0.18382472864450486,0.1838236588098568
29,0.5795061426148164,0.5795838254006266
30,0.5866009263710036,0.5865464972863811
31,0.40312230762604795,0.4030635556955578
32,0.3335503840225777,0.33343414643326025
33,0.2695957475565343,0.2696577409191966
34,0.867550890996496,0.8675491192979607
35,0.5101172563463185,0.5102296743414809
36,0.7057166902330959,0.7056158089943504
37,0.21809489099840332,0.21813227001376626
38,0.5578771785516046,0.5578071561698388
39,0.5912811980947615,0.5913760353402802
40,0.6102371392374721,0.6102356517021873
41,0.42515928197760383,0.4251905002947329
42,0.1415924075414576,0.14159916066863362
43,0.3175840471980427,0.3175839648677786
44,0.4452998955087496,0.4452795001968998
45,0.7171337403503738,0.7171954026523226
46,0.5159766011471968,0.5160971020623653
47,0.7499236027849087,0.7499159933654774
48,0.8005069017377399,0.8005971748102436
49,0.5091097173923452,0.509118140114713
50,0.10999011900397944,0.109948879403944
51,0.7930341240469491,0.7930779213254877
52,0.3117544661581997,0.3117137966574616
53,0.3073997916235834,0.3073908306186843
54,0.42303929893541664,0.4229987220510559
55,0.789823504807199,0.7898583758189769
56,0.7314902978781125,0.7314346601515135
57,0.20468021731178407,0.20473301917975478
