,R2
0,"[0.7633250957288739, 0.626901921348405, 0.8958292534942757, 0.4815942562064792, 0.64408677079363, 0.793659786981292, 0.46983339845637806, 0.7370423750116886, 0.8044915618632119, 0.7962627908552966, -0.0036488878113132284, -0.11097437091353046, 0.2702235160851678, 0.6652495363271831, 0.3371658466811739, 0.5635711554885893, 0.6800393616535668, 0.6802247433719173, 0.5894585873675455, 0.04257030483240809, 0.6766945741604473, 0.7660952220895281, 0.16273424179910068, 0.814697303063542, 0.37189450234504773, 0.6083235223213348, 0.6326721966903865, 0.8165928201348989, 0.6503979415416319, 0.399153417520018, 0.09411160143589603, 0.0954479489968939, 0.7887832634527077, -0.037276205427515086, 0.5757694764242112, 0.392064363615629, 0.6314378582118827, 0.5245774600310662, 0.8014091138986931, 0.15857983006834897, 0.18533381859350173, 0.667041580409235, 0.31645780550563285, 0.7191953294191844, 0.7626060258507288, 0.7009797752432475, 0.793289351554342, 0.7031892119670264, 0.7798851056765987, 0.788783405436562, 0.0837931158266676, 0.4021796474400928, -0.06197535633043527, 0.632680195495653, 0.6317208809846416, 0.571166379704334, 0.5365502060786231, 0.786529856897961]"
