ID,trial,stimulus,DV
213,3,MN,4.974434119
213,4,MN,1.012507086
213,5,MN,1.018707483
213,1,U,2.59133058
213,2,U,1.832756317
213,3,U,1.007723923
213,4,U,1.013392857
213,5,U,1.045128766
213,1,UM,2.965176547
213,2,UM,2.075862488
213,3,UM,4.971220036
213,4,UM,4.617696186
213,5,UM,1.960307337
213,1,UMS,1.281148769
213,2,UMS,1.019504677
213,3,UMS,1.008483155
213,4,UMS,1.008483155
213,5,UMS,1.008483155
214,1,UMN,4.2561728395
214,2,UMN,4.6296296295
214,3,UMN,4.958333333000001
214,4,UMN,4.774691358
214,5,UMN,4.972222222499999
214,1,M,2.981481481
214,2,M,4.00617284
214,3,M,4.067901235
214,4,M,4.941358025
214,5,M,1.117283951
214,1,N,3.447530864
214,2,N,4.632716049
214,3,N,4.268518519
214,4,N,4.024691358
214,5,N,4.907407407
214,1,MN,3.984567901
214,2,MN,4.595679012
214,3,MN,4.916666667
214,4,MN,3.540123457
214,5,MN,1.114197531
214,1,U,2.990740741
214,2,U,4.175925926
214,3,U,1.135802469
214,4,U,1.216049383
214,5,U,1.169753086
214,1,UM,3.660493827
214,2,UM,3.354938272
214,3,UM,2.055555556
214,4,UM,3.453703704
214,5,UM,1.512345679
214,1,UMS,1.023148148
214,2,UMS,1.024691358
214,3,UMS,1.015432099
214,4,UMS,1.0324074075
214,5,UMS,1.077160494
215,1,UMN,4.348620756000001
215,2,UMN,3.0336998455
215,3,UMN,3.04449267
215,4,UMN,4.765162037
215,5,UMN,4.868325617
215,1,M,4.851736111
215,2,M,4.885339506
215,3,M,4.742283951
215,4,M,4.864178241
215,5,M,4.893190586
215,1,N,4.859471451
215,2,N,4.87820216
215,3,N,4.886921296
215,4,N,4.787731481
215,5,N,4.800713735
215,1,MN,1.474131944
215,2,MN,1.233410494
215,3,MN,1.278800154
215,4,MN,1.356655093
215,5,MN,1.309625772
215,1,U,3.037210648
215,2,U,4.142746914
215,3,U,2.151832562
215,4,U,2.177449846
215,5,U,4.013233025
215,1,UM,1.833719136
215,2,UM,4.158256173
215,3,UM,4.245775463
215,4,UM,1.46413966
215,5,UM,4.750925926
215,1,UMS,2.9196084105
215,2,UMS,1.25308642
215,3,UMS,2.43988233
215,4,UMS,1.331838349
215,5,UMS,1.248929398
216,1,UMN,3.959828318
216,2,UMN,4.976157407
216,3,UMN,4.963560957
216,4,UMN,4.963560957
216,5,UMN,4.9432966825
216,1,M,4.928125
216,2,M,4.960551698
216,3,M,4.972183642
216,4,M,4.963560957
216,5,M,4.949768519
216,1,N,4.965721451
216,2,N,4.966589506
216,3,N,4.953800154
216,4,N,4.963560957
216,5,N,4.949768519
216,1,MN,2.952141204
216,2,MN,1.04849537
216,3,MN,4.963560957
216,4,MN,1.045524691
216,5,MN,4.953819444
