ID,DEF1,DEF2,DEF3,DEF4,DEF5,DEF6,DEF7,DEF8,DEF9,DEF10,DE1,DE2,DE3,DE4,DE5,D1,D2,D3,D4,D5,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DES1,DES2,DES3,DES4,DES5,DES6,DES7,DES8,DES9,DES10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,MN9,MN10,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,DEFrem1,DEFrem2,DEFrem3,DEFrem4,DEFrem5,DEFrem6,DEFrem7,DEFrem8,DEFrem9,DEFrem10,DErem1,DErem2,DErem3,DErem4,DErem5,DESrem1,DESrem2,DESrem3,DESrem4,DESrem5,DESrem6,DESrem7,DESrem8,DESrem9,DESrem10,Drem1,Drem2,Drem3,Drem4,Drem5,EFrem1,EFrem2,EFrem3,EFrem4,EFrem5,Erem1,Erem2,Erem3,Erem4,Erem5,Frem1,Frem2,Frem3,Frem4,Frem5,Grem1,Grem2,Grem3,Grem4,Grem5,Grem6,Grem7,Grem8,Grem9,Grem10,Hrem1,Hrem2,Hrem3,Hrem4,Hrem5,Hrem6,Hrem7,Hrem8,Hrem9,Hrem10,MNrem1,MNrem2,MNrem3,MNrem4,MNrem5,MNrem6,MNrem7,MNrem8,MNrem9,MNrem10,Mrem1,Mrem2,Mrem3,Mrem4,Mrem5,Mrem6,Mrem7,Mrem8,Mrem9,Mrem10,Nrem1,Nrem2,Nrem3,Nrem4,Nrem5,Nrem6,Nrem7,Nrem8,Nrem9,Nrem10,DEFtest1_1,DEFtest1_2,DEFtest1_3,DEHtest1_1,DEHtest1_2,DEHtest1_3,DEStest1_1,DEStest1_2,DEStest1_3,DMNtest1_1,DMNtest1_2,DMNtest1_3,H_fromDEH_test1_1,H_fromDEH_test1_2,H_fromDEH_test1_3,DGtest1_1,DGtest1_2,DGtest1_3,DHtest1_1,DHtest1_2,DHtest1_3,G_fromDG_test1_1,G_fromDG_test1_2,G_fromDG_test1_3,H_fromDH_test1_1,H_fromDH_test1_2,H_fromDH_test1_3,EFtest1_1,EFtest1_2,EFtest1_3,EGtest1_1,EGtest1_2,EGtest1_3,G_fromEG_test1_1,G_fromEG_test1_2,G_fromEG_test1_3,G_fromMG_test1_1,G_fromMG_test1_2,G_fromMG_test1_3,MGtest1_1,MGtest1_2,MGtest1_3,MNtest1_1,MNtest1_2,MNtest1_3,DEF_fromUMN_test2_1,DEF_fromUMN_test2_2,DEF_fromUMN_test2_3,DMN_fromUMN_test2_1,DMN_fromUMN_test2_2,DMN_fromUMN_test2_3,MN_fromUMN_test2_1,MN_fromUMN_test2_2,MN_fromUMN_test2_3,UMN_fromUMN_test2_1,UMN_fromUMN_test2_2,UMN_fromUMN_test2_3,MN2_1,MN2_2,MN2_3,MN2_4,MN2_5,M2_1,M2_2,M2_3,M2_4,M2_5,N2_1,N2_2,N2_3,N2_4,N2_5,UMN2_1,UMN2_2,UMN2_3,UMN2_4,UMN2_5,UMN2_6,UMN2_7,UMN2_8,UMN2_9,UMN2_10,UM2_1,UM2_2,UM2_3,UM2_4,UM2_5,U2_1,U2_2,U2_3,U2_4,U2_5,UMS2_1,UMS2_2,UMS2_3,UMS2_4,UMS2_5,UMS2_6,UMS2_7,UMS2_8,UMS2_9,UMS2_10,DEFrem2_1,DEFrem2_2,DEFrem2_3,Drem2_1,Drem2_2,Drem2_3,EFrem2_1,EFrem2_2,EFrem2_3,Frem2_1,Frem2_2,Frem2_3,MNrem2_1,MNrem2_2,MNrem2_3,Nrem2_1,Nrem2_2,Nrem2_3,UMNrem2_1,UMNrem2_2,UMNrem2_3,UMNrem2_4,UMNrem2_5,UMNrem2_6,UMNrem2_7,UMNrem2_8,UMNrem2_9,Urem2_1,Urem2_2,Urem2_3,Urem2_4,Urem2_5,Urem2_6,Urem2_7,Urem2_8,Urem2_9,DEFtest1_mean,DEHtest1_mean,DEStest1_mean,DMNtest1_mean,H_fromDEH_test1_mean,DGtest1_mean,DHtest1_mean,G_fromDG_test1_mean,H_fromDH_test1_mean,EFtest1_mean,EGtest1_mean,G_fromEG_test1_mean,G_fromMG_test1_mean,MGtest1_mean,MNtest1_mean,DEF_fromUMN_test2_mean,DMN_fromUMN_test2_mean,MN_fromUMN_test2_mean,UMN_fromUMN_test2_mean,DEFminusDEHtest1_mean,DEHminusHtest1_mean,DEFminusDMNtest1_mean,DMNminusMNtest1_mean,GminusDG_mean,DGminusH_mean,DHminusH_mean,GminusDH_mean,GminusEGtest1_mean,EGminusEFtest1_mean,GminusMGtest1_mean,MGminusMNtest1_mean,DMN2minusDMN1test2_mean,DMN2minusMN2test2_mean,UMNminusDMN2test2_mean,DEFminusDMN2test2_mean,DEFpair1,DEFpair2,DEFpair3,DEFpair4,DEFpair5,DEFremPair1,DEFremPair2,DEFremPair3,DEFremPair4,DEFremPair5,DESpair1,DESpair2,DESpair3,DESpair4,DESpair5,DESremPair1,DESremPair2,DESremPair3,DESremPair4,DESremPair5,EFpair1,EFpair2,EFpair3,EFpair4,EFpair5,Epair1,Epair2,Epair3,Epair4,Epair5,Fpair1,Fpair2,Fpair3,Fpair4,Fpair5,Gpair1,Gpair2,Gpair3,Gpair4,Gpair5,GremPair1,GremPair2,GremPair3,GremPair4,GremPair5,Hpair1,Hpair2,Hpair3,Hpair4,Hpair5,HremPair1,HremPair2,HremPair3,HremPair4,HremPair5,MNpair1,MNpair2,MNpair3,MNpair4,MNpair5,MNremPair1,MNremPair2,MNremPair3,MNremPair4,MNremPair5,Mpair1,Mpair2,Mpair3,Mpair4,Mpair5,MremPair1,MremPair2,MremPair3,MremPair4,MremPair5,Npair1,Npair2,Npair3,Npair4,Npair5,NremPair1,NremPair2,NremPair3,NremPair4,NremPair5,UMNpair1,UMNpair2,UMNpair3,UMNpair4,UMNpair5,UMSpair1,UMSpair2,UMSpair3,UMSpair4,UMSpair5,UMNremTrio1,UMNremTrio2,UMNremTrio3,UremTrio1,UremTrio2,UremTrio3
201,4.798353909,4.711934156,4.765432099,4.806584362,4.769547325,4.761316872,4.78600823,4.818930041,4.847736626,4.864197531,4.773662551,1.156378601,4.818930041,4.810699588,1.139917695,1.230452675,1.082304527,4.761316872,2.975308642,1.074074074,4.711934156,1.094650206,4.674897119,4.592592593,4.724279835,3.502057613,4.843621399,1.152263374,1.139917695,2.950617284,4.658436214,4.744855967,4.695473251,4.748971193,1.189300412,1.102880658,4.806584362,4.818930041,2.938271605,4.798353909,1.12345679,4.728395062,1.086419753,4.572016461,4.646090535,4.757201646,4.806584362,4.736625514,2.975308642,2.991769547,2.975308642,4.806584362,4.893004115,4.884773663,1.0781893,2.95473251,4.901234568,4.860082305,1.069958848,4.860082305,4.847736626,4.893004115,4.893004115,4.872427984,4.818930041,4.855967078,4.917695473,4.843621399,4.905349794,4.835390947,4.855967078,1.119341564,2.930041152,4.909465021,1.740740741,1.716049383,1.020576132,4.851851852,2.975308642,1.04526749,4.46090535,4.744855967,2.888888889,1.263374486,1.160493827,2.938271605,4.744855967,4.670781893,1.164609053,2.880658436,3.901234568,1.21399177,4.683127572,4.666666667,1.29218107,1.242798354,4.670781893,4.670781893,4.613168724,4.781893004,4.024691358,1.164609053,4.596707819,4.650205761,1.218106996,1.226337449,4.633744856,1.209876543,1.201646091,4.711934156,4.872427984,4.888888889,4.880658436,4.818930041,4.802469136,4.818930041,4.75308642,4.790123457,4.78600823,4.835390947,1.148148148,1.102880658,1.176954733,4.855967078,1.127572016,2.962962963,2.917695473,4.872427984,2.897119342,4.909465021,4.827160494,1.851851852,1.069958848,1.641975309,1.839506173,4.827160494,1.111111111,2.958847737,2.991769547,3,4.893004115,4.884773663,1.135802469,4.872427984,4.802469136,1.094650206,4.818930041,4.835390947,4.893004115,4.872427984,4.868312757,4.802469136,4.83127572,4.860082305,4.748971193,4.897119342,4.827160494,4.823045267,4.781893004,4.777777778,4.711934156,4.880658436,4.855967078,4.728395062,4.83127572,1.053497942,2.962962963,2.987654321,4.699588477,3,4.839506173,4.70781893,4.008230453,1.057613169,1.032921811,4.827160494,1.090534979,4.827160494,4.823045267,4.802469136,1.144032922,4.893004115,4.897119342,1.074074074,4.814814815,4.847736626,4.823045267,4.748971193,4.78600823,4.777777778,4.78600823,4.839506173,4.880658436,4.670781893,4.576131687,1.090534979,4.880658436,4.810699588,4.818930041,4.823045267,4.888888889,4.884773663,4.847736626,4.790123457,4.773662551,4.78600823,4.790123457,4.905349794,4.818930041,4.860082305,4.814814815,2.958847737,1.074074074,4.839506173,4.87654321,4.880658436,4.913580247,3.905349794,4.847736626,1.135802469,4.736625514,2.979423868,1.032921811,4.769547325,1.061728395,1.049382716,4.810699588,4.87654321,4.835390947,3.024691358,3.004115226,1.028806584,4.790123457,1.090534979,1.115226337,4.847736626,4.913580247,4.773662551,4.78600823,4.740740741,4.814814815,4.864197531,4.757201646,4.765432099,4.757201646,4.806584362,4.802469136,4.818930041,4.757201646,4.818930041,1.041152263,4.913580247,4.909465021,1.12345679,1.069958848,1.069958848,1.0781893,1.160493827,1.094650206,1.090534979,4.810699588,1.12345679,1.127572016,4.851851852,4.798353909,1.12345679,1.139917695,4.880658436,4.798353909,4.897119342,4.897119342,4.555555556,4.78600823,4.798353909,4.777777778,4.810699588,4.818930041,4.847736626,4.880658436,4.851851852,1.098765432,1.086419753,1.111111111,1.0781893,1.12345679,1.148148148,1.152263374,4.790123457,1.061728395,2.971193416,4.810699588,2.95473251,4.720164609,1.090534979,1.04526749,2.905349794,2.872427984,1.094650206,2.942386831,4.814814815,4.901234568,1.037037037,4.87654321,2.934156379,4.773662551,2.95473251,1.028806584,4.855967078,4.827160494,4.814814815,4.781893004,1,2.987654321,4.794238683,4.732510288,4.839506173,4.794238683,4.773662551,4.802469136,1.135802469,1.111111111,4.761316872,4.794238683,4.78600823,4.839506173,1.106995885,1.135802469,1.127572016,5,4.769547325,1.193415638,1.032921811,1.094650206,2.810699588,2.946502058,3.004115226,1.061728395,1.057613169,2.975308642,1.024691358,4.781893004,2.193415638,2.987654321,4.827160494,4.83127572,2.957475995,4.890260631,3.296296296,2.916323731,2.293552812,4.840877915,2.352537723,2.331961591,4.844993141,4.780521262,4.795610425,4.788751715,4.798353909,3.621399177,1.087791495,1.111111111,2.341563786,-0.004115227,1.534979424,-0.063100137,0.091906722,1.924554184,0.563786008,-0.058984911,2.547325103,-0.064471879,2.51303155,0.006858711,-0.009602195,-3.802469136,-0.023319616,1.25377229,2.533607682,4.755144033,4.786008231,4.765432099,4.802469136,4.855967079,4.880658437,4.849794238,4.810699589,4.771604938,4.810699589,3.890946502,4.888888889,2.016460905,4.880658436,2.965020577,2.940329218,3.884773663,4.868312758,1.46090535,1.740740741,2.903292181,4.633744856,4.113168724,2.997942387,2.04526749,4.701646091,4.722222222,1.146090535,4.812757202,3.868312757,2.925925926,2.829218107,4.701646091,4.771604938,2.983539095,4.870370371,4.88271605,4.83744856,4.880658436,4.870370371,4.862139918,4.802469136,4.744855967,4.868312757,4.779835391,2.987654321,3.919753087,1.728395062,2.936213992,2.010288066,2.008230453,3.843621399,3.919753087,4.358024692,1.04526749,4.602880659,2.076131688,2.049382716,4.70781893,2.022633745,2.958847737,4.825102881,2.973251029,4.895061729,2.944444445,2.557613169,4.67489712,1.267489712,4.670781893,4.697530864,4.835390947,4.767489712,4.781893004,4.860082305,4.62345679,2.594650206,4.62345679,1.222222223,2.9218107,2.956790124,2.985596708,4.814814815,4.855967078,4.866255145,4.781893004,4.864197531,2.975308642,1.098765432,1.100823045,1.150205761,2.018518519,4.858024692,2.956790124,3.853909465,1.991769547,1.12345679,3.654320988,1.646090535,2.33744856,1.685871056,3.320987654
202,1.064197531,4.081481481,4.97037037,4.990123457,4.935802469,4.965432099,4.97037037,4.97037037,4.965432099,4.97037037,2.97037037,1.019753086,1.024691358,1.059259259,1.019753086,3.019753086,1.014814815,1.004938272,1.014814815,1.039506173,3.004938272,1.064197531,3,1.004938272,1.024691358,1.069135802,1.019753086,1.014814815,1.024691358,1.019753086,1.044444444,1.044444444,1.009876543,1.059259259,4.975308642,4.985185185,4.925925926,4.985185185,4.955555556,4.980246914,4.837037037,4.960493827,4.960493827,4.920987654,4.960493827,4.886419753,1.024691358,4.975308642,4.980246914,4.97037037,2.990123457,1.02962963,1.02962963,1.02962963,1.034567901,1.034567901,1.044444444,1.044444444,1.019753086,1.014814815,2.960493827,4.960493827,4.975308642,4.965432099,4.960493827,4.960493827,4.965432099,4.980246914,4.980246914,4.975308642,2.960493827,1.02962963,1.044444444,1.039506173,1.039506173,1.044444444,1.014814815,1.014814815,1.024691358,1.004938272,2.975308642,1.898765432,4.6,3.034567901,1.014814815,4.960493827,1.039506173,2.980246914,1.034567901,1.014814815,2.150617284,1.582716049,1,1.019753086,1.014814815,1.014814815,1.019753086,1.019753086,1.019753086,1.024691358,4.027160494,4.713580247,4.925925926,4.990123457,4.990123457,4.985185185,4.965432099,4.980246914,4.985185185,4.955555556,4.995061728,4.985185185,4.965432099,4.945679012,4.97037037,4.945679012,4.975308642,4.980246914,4.965432099,4.960493827,1.039506173,1.019753086,1.039506173,4.97037037,1.02962963,1.024691358,1.019753086,1.024691358,1.024691358,1.02962963,1.014814815,1.009876543,1.02962963,1.004938272,1.004938272,4.965432099,4.965432099,1.034567901,1.02962963,1.004938272,1.024691358,4.960493827,1.009876543,4.960493827,4.965432099,4.97037037,4.965432099,4.97037037,4.975308642,4.960493827,4.975308642,4.97037037,4.985185185,4.990123457,4.960493827,4.980246914,4.97037037,4.97037037,4.945679012,4.945679012,4.975308642,4.975308642,4.980246914,4.965432099,4.975308642,1.034567901,1.054320988,1.014814815,1.024691358,1.004938272,1.014814815,1.009876543,1.004938272,1.004938272,1.014814815,1.009876543,4.950617284,4.975308642,1.064197531,4.896296296,1.09382716,1.009876543,1.009876543,1.02962963,1.019753086,1.024691358,4.298765432,1.024691358,4.940740741,4.97037037,4.955555556,4.975308642,4.975308642,4.965432099,4.975308642,4.980246914,4.97037037,4.945679012,4.945679012,4.945679012,4.97037037,4.97037037,4.980246914,4.965432099,4.990123457,4.97037037,4.97037037,4.965432099,1.004938272,1.004938272,1.019753086,1.034567901,1.039506173,1.019753086,1.02962963,1.024691358,1.019753086,1.02962963,1.019753086,1.019753086,3.02962963,2.990123457,2.960493827,3.014814815,2.990123457,1.02962963,4.97037037,4.965432099,4.965432099,1.019753086,1.014814815,1.02962963,4.980246914,4.975308642,4.965432099,2.960493827,3.034567901,3,4.97037037,4.975308642,4.97037037,4.980246914,4.985185185,4.97037037,2.935802469,2.945679012,3,1.024691358,1.019753086,1.019753086,4.985185185,4.975308642,1.098765432,4.995061728,4.965432099,4.985185185,4.975308642,1.009876543,4.985185185,4.995061728,4.965432099,4.985185185,1.019753086,1.009876543,4.920987654,1.044444444,1.069135802,1.009876543,1.079012346,4.965432099,4.965432099,4.97037037,4.965432099,4.930864198,4.960493827,4.97037037,4.97037037,1.004938272,4.995061728,4.97037037,4.960493827,1.039506173,4.960493827,4.97037037,4.97037037,4.97037037,4.97037037,3.014814815,4.930864198,1.083950617,1.059259259,1.074074074,2.97037037,1.074074074,1.024691358,1.02962963,1.009876543,1.074074074,1.074074074,1.074074074,1.004938272,1.014814815,1.014814815,1.014814815,1.02962963,1.02962963,1.02962963,4.960493827,4.985185185,4.955555556,1.034567901,1.02962963,1.039506173,4.960493827,1.034567901,4.990123457,4.945679012,4.975308642,4.955555556,1.034567901,4.97037037,4.90617284,4.985185185,4.950617284,4.990123457,1.02962963,4.985185185,4.985185185,4.965432099,4.97037037,4.960493827,4.980246914,4.950617284,4.930864198,1.004938272,1.034567901,1.019753086,1.014814815,1.024691358,1.019753086,1.044444444,1.054320988,1.009876543,4.96872428,1.009876543,1.03127572,1.024691358,1.023045267,2.993415638,2.344855967,4.967078189,1.021399177,4.973662552,2.998353909,4.972016461,4.978600823,2.960493827,1.021399177,3.686419753,4.981893004,3.656790123,4.981893004,3.958847736,-0.013168724,3.944032922,0.003292181,1.973662551,1.972016461,1.32345679,2.622222222,1.973662551,-1.975308642,2.018106996,1.93909465,3.957201646,1.325102881,0,-1.295473251,2.572839506,4.980246914,4.950617284,4.97037037,4.967901235,4.990123456,4.955555556,4.958024691,4.977777778,4.962962963,2.009876544,1.02962963,1.034567901,1.044444444,1.017283951,1.022222222,1.024691358,1.022222223,1.019753087,1.004938272,2.034567902,2.002469136,1.04691358,1.017283951,1.022222222,1.044444444,1.034567901,4.980246914,4.955555556,4.967901235,4.898765432,4.940740741,4.92345679,3,4.975308642,3.960493827,4.970370371,4.960493827,4.972839507,4.977777778,4.975308642,4.958024691,4.960493827,4.977777778,4.970370371,1.995061729,1.041975309,1.041975309,1.014814815,1.014814815,1.044444445,1.019753087,1.009876544,1.007407408,1.009876544,2.437037037,3.817283951,2.987654321,2.009876544,1.024691358,2.980246914,3.019753087,2.995061728,1.009876543,1.024691358,1.866666667,1.009876543,1.014814815,1.019753086,1.022222222,2.661728395,2.98271605,4.962962963,4.975308642,4.970370371,4.370370371,4.958024692,4.987654321,4.972839507,4.970370371,4.975308642,4.945679012,4.958024691,4.975308642,4.977777778,3,4.965432099,3,4.97037037,4.97037037,1.074074074,1.039506173,1.014814815,1.022222223,1.02962963,3.666666667,4.965432099,4.953909465,1.019753086,1.019753086,1.036213992
203,2.97037037,1.014814815,1.059259259,3.059259259,2.930864198,2.861728395,2.955555556,2.965432099,2.950617284,2.97037037,1.088888889,1.103703704,2.925925926,3.098765432,3,2.90617284,2.965432099,1.113580247,2.980246914,3.009876543,4.891358025,3.009876543,3.069135802,2.985185185,2.985185185,3.009876543,2.945679012,3.054320988,2.911111111,2.985185185,2.930864198,1.083950617,2.985185185,2.985185185,1.103703704,3.004938272,1.069135802,1.059259259,1.217283951,2.935802469,2.925925926,2.995061728,2.985185185,2.985185185,1.079012346,1.128395062,2.901234568,2.930864198,2.97037037,2.960493827,2.916049383,3.049382716,3.02962963,3.019753086,3.019753086,2.886419753,2.871604938,2.975308642,3.054320988,3.009876543,2.90617284,1.079012346,2.916049383,4.807407407,1.009876543,1.034567901,1.034567901,1.128395062,1.039506173,1.12345679,2.955555556,2.965432099,1.079012346,2.955555556,1.054320988,1.083950617,4.90617284,2.955555556,1.108641975,1.143209877,1.074074074,2.975308642,2.980246914,2.950617284,2.985185185,2.980246914,2.955555556,3.009876543,3.019753086,2.980246914,2.990123457,2.925925926,2.975308642,3,3.009876543,3,1.088888889,2.940740741,1.054320988,1.148148148,2.960493827,2.960493827,2.965432099,2.945679012,1.009876543,2.97037037,2.985185185,1.069135802,1.088888889,1.108641975,4.886419753,2.955555556,1.148148148,1.12345679,1.079012346,1.098765432,1.064197531,1.074074074,2.980246914,2.97037037,1.158024691,1.074074074,1.088888889,1.069135802,2.975308642,1.074074074,2.925925926,1.148148148,1.074074074,1.088888889,1.088888889,1.064197531,1.108641975,2.945679012,3.004938272,2.960493827,1.143209877,1.09382716,1.074074074,2.985185185,1.172839506,2.901234568,2.965432099,1.069135802,1.049382716,1.172839506,1.15308642,1.088888889,1.054320988,1.049382716,1.207407407,1.064197531,1.064197531,1.069135802,2.980246914,1.074074074,4.925925926,1.162962963,3,1.088888889,1.064197531,1.098765432,1.064197531,1.059259259,2.945679012,2.940740741,1.128395062,1.172839506,1.049382716,1.09382716,1.064197531,1.064197531,1.039506173,2.985185185,2.975308642,2.960493827,1.148148148,1.15308642,1.162962963,1.098765432,1.064197531,1.069135802,1.098765432,1.044444444,3,2.960493827,1.074074074,1.167901235,3,1.088888889,1.079012346,1.064197531,1.064197531,1.044444444,1.049382716,2.995061728,1.172839506,1.09382716,1.088888889,1.103703704,1.079012346,1.074074074,1.069135802,3.019753086,3.019753086,2.920987654,2.975308642,2.995061728,2.945679012,2.920987654,2.975308642,2.920987654,2.975308642,2.975308642,2.920987654,2.975308642,2.995061728,2.920987654,2.975308642,2.975308642,3.014814815,2.955555556,2.955555556,2.955555556,2.955555556,2.916049383,2.955555556,2.955555556,2.955555556,3.019753086,2.955555556,2.955555556,2.97037037,2.97037037,3.004938272,2.955555556,2.920987654,3.019753086,2.965432099,2.97037037,2.960493827,2.995061728,2.995061728,2.995061728,2.995061728,2.995061728,2.995061728,2.995061728,2.995061728,2.995061728,2.97037037,2.960493827,2.980246914,2.97037037,2.980246914,2.975308642,2.97037037,2.980246914,2.975308642,2.97037037,2.980246914,2.980246914,2.955555556,2.960493827,2.960493827,2.960493827,2.960493827,2.965432099,2.960493827,2.960493827,2.960493827,2.960493827,2.945679012,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.940740741,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.920987654,2.960493827,2.960493827,2.960493827,2.960493827,2.950617284,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.950617284,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.950617284,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.965432099,2.965432099,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.950617284,2.950617284,2.963786008,2.947325103,2.957201646,2.963786008,2.957201646,2.975308642,2.942386832,2.955555556,2.976954733,2.981893004,2.965432099,2.965432099,2.995061728,2.995061728,2.995061728,2.97037037,2.975308642,2.975308642,2.976954733,0.016460905,-0.009876543,0,-0.03127572,-0.019753086,-0.00164609,-0.034567901,0.013168724,0,-0.016460905,0,0,0.011522634,0,0.001646091,-0.004938272,1.992592593,2.059259259,2.896296297,2.960493828,2.960493827,3.920987655,1.135802469,1.088888889,1.069135803,2.975308642,2.98271605,3.024691358,2.95308642,2.92345679,3.032098766,2,1.111111111,1.088888889,1.086419753,2.975308642,3.950617284,3.027160494,2.997530864,3,2.948148148,2.007407408,2.985185185,2.054320988,1.064197531,2.07654321,2.960493827,2.985185185,1.103703704,2.916049383,2.965432099,1.992592593,3.861728395,1.022222222,1.081481482,1.081481482,3,2.081481482,1.07654321,1.081481482,2.002469136,2.960493828,2.017283951,1.069135803,3.930864198,1.125925926,2.034567902,1.111111111,1.079012346,1.051851852,2.980246914,2.024691358,2.965432099,2.98271605,2.98271605,3,2.054320988,1.158024692,1.081481482,1.083950617,2.022222222,2.958024692,2.987654321,3.004938272,2.014814815,1.101234568,2.017283951,2.083950618,1.083950618,1.064197531,1.04691358,2.960493827,2.955555556,1.990123457,2.027160494,1.098765432,2.083950617,1.091358025,1.091358025,1.071604938,3.019753086,2.950617284,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.960493827,2.963786008,2.960493827,2.960493827,2.953909465
