ID,ABC1,ABC2,ABC3,ABC4,ABC5,ABC6,ABC7,ABC8,ABC9,ABC10,AB1,AB2,AB3,AB4,AB5,A1,A2,A3,A4,A5,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,ABR1,ABR2,ABR3,ABR4,ABR5,ABR6,ABR7,ABR8,ABR9,ABR10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,JK1,JK2,JK3,JK4,JK5,JK6,JK7,JK8,JK9,JK10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,ABCrem1,ABCrem2,ABCrem3,ABCrem4,ABCrem5,ABCrem6,ABCrem7,ABCrem8,ABCrem9,ABCrem10,ABrem1,ABrem2,ABrem3,ABrem4,ABrem5,ABRrem1,ABRrem2,ABRrem3,ABRrem4,ABRrem5,ABRrem6,ABRrem7,ABRrem8,ABRrem9,ABRrem10,Arem1,Arem2,Arem3,Arem4,Arem5,BCrem1,BCrem2,BCrem3,BCrem4,BCrem5,Brem1,Brem2,Brem3,Brem4,Brem5,Crem1,Crem2,Crem3,Crem4,Crem5,Grem1,Grem2,Grem3,Grem4,Grem5,Grem6,Grem7,Grem8,Grem9,Grem10,Hrem1,Hrem2,Hrem3,Hrem4,Hrem5,Hrem6,Hrem7,Hrem8,Hrem9,Hrem10,JKrem1,JKrem2,JKrem3,JKrem4,JKrem5,JKrem6,JKrem7,JKrem8,JKrem9,JKrem10,Jrem1,Jrem2,Jrem3,Jrem4,Jrem5,Jrem6,Jrem7,Jrem8,Jrem9,Jrem10,Krem1,Krem2,Krem3,Krem4,Krem5,Krem6,Krem7,Krem8,Krem9,Krem10,ABCtest1_1,ABCtest1_2,ABCtest1_3,ABGtest1_1,ABGtest1_2,ABGtest1_3,ABRtest1_1,ABRtest1_2,ABRtest1_3,AJKtest1_1,AJKtest1_2,AJKtest1_3,G_fromABG_test1_1,G_fromABG_test1_2,G_fromABG_test1_3,AGtest1_1,AGtest1_2,AGtest1_3,AHtest1_1,AHtest1_2,AHtest1_3,G_fromAG_test1_1,G_fromAG_test1_2,G_fromAG_test1_3,H_fromAH_test1_1,H_fromAH_test1_2,H_fromAH_test1_3,BCtest1_1,BCtest1_2,BCtest1_3,BHtest1_1,BHtest1_2,BHtest1_3,H_fromBH_test1_1,H_fromBH_test1_2,H_fromBH_test1_3,H_fromJH_test1_1,H_fromJH_test1_2,H_fromJH_test1_3,JHtest1_1,JHtest1_2,JHtest1_3,JKtest1_1,JKtest1_2,JKtest1_3,ABC_fromTJK_test2_1,ABC_fromTJK_test2_2,ABC_fromTJK_test2_3,AJK_fromTJK_test2_1,AJK_fromTJK_test2_2,AJK_fromTJK_test2_3,JK_fromTJK_test2_1,JK_fromTJK_test2_2,JK_fromTJK_test2_3,TJK_fromTJK_test2_1,TJK_fromTJK_test2_2,TJK_fromTJK_test2_3,JK2_1,JK2_2,JK2_3,JK2_4,JK2_5,J2_1,J2_2,J2_3,J2_4,J2_5,K2_1,K2_2,K2_3,K2_4,K2_5,TJK2_1,TJK2_2,TJK2_3,TJK2_4,TJK2_5,TJK2_6,TJK2_7,TJK2_8,TJK2_9,TJK2_10,TJ2_1,TJ2_2,TJ2_3,TJ2_4,TJ2_5,T2_1,T2_2,T2_3,T2_4,T2_5,TJR2_1,TJR2_2,TJR2_3,TJR2_4,TJR2_5,TJR2_6,TJR2_7,TJR2_8,TJR2_9,TJR2_10,ABCrem2_1,ABCrem2_2,ABCrem2_3,Arem2_1,Arem2_2,Arem2_3,BCrem2_1,BCrem2_2,BCrem2_3,Crem2_1,Crem2_2,Crem2_3,JKrem2_1,JKrem2_2,JKrem2_3,Krem2_1,Krem2_2,Krem2_3,TJKrem2_1,TJKrem2_2,TJKrem2_3,TJKrem2_4,TJKrem2_5,TJKrem2_6,TJKrem2_7,TJKrem2_8,TJKrem2_9,Trem2_1,Trem2_2,Trem2_3,Trem2_4,Trem2_5,Trem2_6,Trem2_7,Trem2_8,Trem2_9,ABCtest1_mean,ABGtest1_mean,ABRtest1_mean,AJKtest1_mean,G_fromABG_test1_mean,AGtest1_mean,AHtest1_mean,G_fromAG_test1_mean,H_fromAH_test1_mean,BCtest1_mean,BHtest1_mean,H_fromBH_test1_mean,H_fromJH_test1_mean,JHtest1_mean,JKtest1_mean,ABC_fromTJK_test2_mean,AJK2_fromTJK_test2_mean,JK2_fromTJK_test2_mean,TJK_fromTJK_test2_mean,ABGminusABCtest1_mean,GminusABGtest1_mean,AJKminusABCtest1_mean,JKminusAJKtest1_mean,GminusAG_mean,AGminusH_mean,AHminusH_mean,GminusAH_mean,BHminusHtest1_mean,BCminusBHtest1_mean,JHminusHtest1_mean,JKminusJHtest1_mean,AJK1minusAJK2test2_mean,JK2minusAJK2test2_mean,AJK2minusTJKtest2_mean,AJK2minusABCtest2_mean,ABCpair1,ABCpair2,ABCpair3,ABCpair4,ABCpair5,ABCremPair1,ABCremPair2,ABCremPair3,ABCremPair4,ABCremPair5,ABRpair1,ABRpair2,ABRpair3,ABRpair4,ABRpair5,ABRremPair1,ABRremPair2,ABRremPair3,ABRremPair4,ABRremPair5,BCpair1,BCpair2,BCpair3,BCpair4,BCpair5,Bpair1,Bpair2,Bpair3,Bpair4,Bpair5,Cpair1,Cpair2,Cpair3,Cpair4,Cpair5,Gpair1,Gpair2,Gpair3,Gpair4,Gpair5,GremPair1,GremPair2,GremPair3,GremPair4,GremPair5,Hpair1,Hpair2,Hpair3,Hpair4,Hpair5,HremPair1,HremPair2,HremPair3,HremPair4,HremPair5,JKpair1,JKpair2,JKpair3,JKpair4,JKpair5,JKremPair1,JKremPair2,JKremPair3,JKremPair4,JKremPair5,Jpair1,Jpair2,Jpair3,Jpair4,Jpair5,JremPair1,JremPair2,JremPair3,JremPair4,JremPair5,Kpair1,Kpair2,Kpair3,Kpair4,Kpair5,KremPair1,KremPair2,KremPair3,KremPair4,KremPair5,TJKpair1,TJKpair2,TJKpair3,TJKpair4,TJKpair5,TJRpair1,TJRpair2,TJRpair3,TJRpair4,TJRpair5,TJKremTrio1,TJKremTrio2,TJKremTrio3,TremTrio1,TremTrio2,TremTrio3
101,4.308294753,1.010204475,1.010204475,1.017997685,1.029976852,1.029976852,1.01568287,1.01568287,1.00152392,1.023032407,1.01869213,1.93744213,4.989274691,4.964448302,4.989969136,1.046875,4.993016975,4.966473765,4.964448302,4.98595679,2.99689429,4.993132716,4.965200617,4.991415895,4.966396605,4.275366512,4.978703704,4.984606481,4.977874228,4.964448302,2.378838735,2.373206019,1.039853395,1.005574846,1.015046296,1.01869213,1.023649691,1.012172068,1.021585648,1.00152392,2.144695216,1.026697531,1.026697531,1.008622685,1.015760031,2.011902006,1.017997685,1.016763117,1.01568287,1.023032407,2.991435185,4.986323302,4.986323302,4.986323302,4.996624228,4.996624228,4.996624228,4.996624228,4.996624228,4.996624228,3.016608796,4.969386574,4.998070988,4.998070988,4.984548611,4.986921296,4.9921875,4.980497685,4.982677469,4.99056713,3.016608796,1.015239198,1.015239198,1.014872685,1.036265432,1.016936728,1.010570988,1.013387346,1.008140432,1.002102623,2.999093364,4.993209877,4.966570216,4.991319444,4.992457562,4.988001543,4.982542438,4.99845679,4.996084105,4.983352623,3.52961034,3.530825617,2.32652392,1.002314815,1.001215278,1.026851852,1.026851852,1.009529321,1.033931327,1.02345679,3.532060185,3.488927469,2.392476852,1.888927469,1.241917438,1.026851852,1.006809414,1.013464506,1.033931327,1.02345679,1.015084877,1.015817901,1.011400463,1.013059414,1.019984568,1.017013889,1.011265432,1.02351466,1.02351466,1.030536265,4.978935185,4.974440586,1.017013889,1.00003858,4.98900463,4.978935185,4.978935185,4.963599537,4.99679784,4.986342593,4.980266204,4.985609568,4.986323302,4.988831019,4.962191358,4.978935185,1.020100309,4.980266204,4.986323302,4.984664352,4.974035494,4.964274691,4.980266204,4.987789352,4.973900463,1.003896605,1.00777392,1.013695988,1.016068673,1.010590278,1.007156636,1.022299383,1.022415123,1.016068673,1.02351466,4.986130401,4.978626543,4.958294753,4.966087963,4.99679784,4.975520833,4.987789352,4.986323302,4.988831019,4.984664352,1.003665123,1.007156636,1.020100309,1.022299383,1.013695988,1.022415123,1.016068673,1.016068673,1.011419753,1.004456019,4.989718364,4.978935185,4.978858025,4.964274691,4.975347222,4.985609568,4.967901235,4.967901235,4.98900463,4.980343364,1.007156636,1.007156636,1.011400463,1.031037809,1.009259259,1.017013889,1.012885802,1.02351466,1.026176698,1.011419753,1.007156636,1.003896605,1.020100309,1.022299383,1.017013889,1.022415123,1.016068673,1.02351466,1.016994599,1.004456019,1.012943673,1.014564043,1.005459105,3.007523148,1.994830247,2.005420525,4.984664352,4.984143519,4.979243827,2.948128858,1.99371142,1.005459105,4.984664352,4.996122685,4.996508488,2.984645062,3.001774691,2.69373071,2.984645062,1.395640432,1.216782407,4.979263117,4.984606481,4.998070988,1.011130401,1.019463735,1.010339506,4.969020062,4.991801698,4.966685957,2.997685185,2.9875,2.988117284,1.024363426,1.001986883,1.015297068,1.011979167,1.020563272,1.011593364,3.367361111,3.00941358,2.982716049,4.997627315,4.983082562,4.985706019,1.708719136,1.358043981,2.386959877,4.254243827,2.149016204,4.99535108,4.995621142,4.98744213,4.97961034,1.01251929,1.026716821,1.014409722,4.988638117,4.988638117,4.983391204,4.996296296,4.980767747,1.010725309,1.006925154,1.026755401,1.003665123,1.001369599,1.010725309,1.001041667,1.026755401,1.011902006,1.013175154,2.980343364,1.015162037,1.002970679,1.018614969,1.015007716,1.011902006,1.014448302,1.014448302,4.985821759,1.000250772,2.972723765,4.99220679,4.983391204,4.996296296,4.983101852,2.980343364,4.984625772,4.983391204,4.988290895,4.980189043,4.977604167,4.977604167,4.977604167,4.977604167,4.977604167,4.977604167,4.977604167,4.977604167,4.977604167,4.986439043,3.559124228,1.016030093,1.012596451,3.55470679,4.986574074,4.988348765,4.984008488,4.986574074,4.991473765,1.017418981,1.008622685,1.000887346,4.965779321,4.986979167,4.991473765,1.011516204,1.008622685,1.005960648,1.007272377,1.038638117,1.004070216,1.016030093,1.016030093,1.002642747,1.005960648,1.005960648,1.000887346,4.986439043,4.976388889,4.981385031,4.986574074,4.974054784,4.974054784,4.991473765,4.991473765,4.986786265,1.010988940333333,2.33592464,4.982683899333334,1.982433127666667,4.992431841666666,2.893383487666667,1.865689300333333,4.987313528666667,1.013644547333333,4.975835905666667,2.991100823,1.013882459,1.014711934333334,3.119830246666667,4.988805298666667,1.817907664666667,3.799537037,4.987557870666667,1.017881944333333,1.324935699666667,2.656507201666666,.9714441873333333,3.006372171,2.093930041000001,1.879738940333333,.8520447529999999,3.126742541333333,1.977218364,1.984735082666667,2.105118312333333,1.868975052,-1.817103909333334,1.188020833666666,2.781655092666667,1.981629372333334,2.659249614,1.01410108,1.029976852,1.01568287,1.0122781635,1.015451389,1.0122299385,1.0184992285,1.017390046,1.0270254625,3.9888792435,4.986323302,4.996624228,4.996624228,4.996624228,4.978935185,4.9801986885,4.9833043985,4.985966435,4.975511188500001,3.995013503,4.978308256,4.6208815585,4.9816550925,4.971161265,2.376022377,1.0227141205,1.016869213,1.0179108795,1.011554784,1.5856963735,1.017660108,1.5138310185,1.017380401,1.0193576385,3.992997685,4.998070988,4.9857349535,4.9863425925,4.9866222995,4.982378472,4.962191358,4.9861593365,4.987056326999999,4.9867476855,2.015923997,1.0150559415,1.02660108,1.011979167,1.0051215275,1.0054108795,1.021199846,1.0180555555,1.016068673,1.007937886,3.9961516205,4.97894483,4.990229552500001,4.990499614,4.989718364,4.9843267745,4.971566358,4.980478395,4.967901235,4.984673997,3.5302179785,1.6644193675,1.014033565,1.0181905865,1.0286940585,1.007156636,1.021219136,1.013136574,1.018200231,1.0187982255,3.510493827,2.1407021605,1.134384645,1.01013696,1.0286940585,1.0055266205,1.021199846,1.019714506,1.0197916665,1.010725309,1.9977527005,1.010792824,1.013454861,1.014448302,2.9930362655,4.977604167,4.977604167,4.977604167,4.977604167,4.982021605,1.016660236666667,1.011567644333333,1.004269547333333,4.981404321,4.978227880666666,4.989911265
102,4.443386243,1.014814815,1.006349206,1.112169312,1.044444444,1.002116402,1.010582011,1.019047619,1.019047619,1,1.556613757,4.942857143,4.900529101,4.985185185,5,1.273015873,4.993650794,4.964021164,4.993650794,5,2.978835979,4.985185185,4.942857143,4.989417989,4.976719577,4.51957672,4.955555556,4.942857143,4.968253968,5,2.966137566,1.014814815,1.019047619,1.002116402,1.014814815,1.019047619,1.006349206,1.006349206,1.006349206,1.002116402,2.957671958,1.146031746,1.019047619,1.006349206,1.002116402,1.04021164,1.006349206,1.010582011,1.031746032,1,2.517216897,4.917460317,4.925925926,4.913227513,4.925925926,4.908994709,4.908994709,4.908994709,4.993650794,4.989417989,3.067724868,4.947089947,4.989417989,4.887830688,4.976719577,4.985185185,4.980952381,4.964021164,4.95978836,4.947089947,3.008465608,1.002116402,1.010582011,1.010582011,1.014814815,1.027513228,1.044444444,1.006349206,1.057142857,1.074074074,1.048677249,1.387301587,3.825396825,4.989417989,4.985185185,4.955555556,4.985185185,4.968253968,4.985185185,4.980952381,1.057142857,4.976719577,2.496296296,1.095238095,1.006349206,1.014814815,1.014814815,1.014814815,1.014814815,1.002116402,1.975661376,1.06984127,4.993650794,4.684656085,1.42962963,1.014814815,1.035978836,1.031746032,1.031746032,1.031746032,1.044444444,1.002116402,1.006349206,1.023280423,1,1,1,1,1,1,4.976719577,4.972486772,5,5,5,4.997883598,4.972486772,4.875132275,4.993650794,5,5,5,5,5,5,4.976719577,4.976719577,4.206957756,5,4.893267069,4.968253968,4.938624339,1,5,5,1.052910053,3.88042328,3.004733168,1,1,1.019047619,1.044444444,1.057142857,1,1,4.95978836,4.989417989,4.989417989,4.964021164,4.917460317,4.947089947,5,5,5,5,1.031746032,1.002116402,1.006349206,1.027513228,1.035978836,1,1,1,1,1,4.989417989,4.900529101,4.942857143,4.964021164,5,5,5,5,5,5,1.023280423,1.002116402,1.002116402,1.035978836,1.035978836,1,1,1,1,1,1.006349206,1.002116402,1.002116402,1.048677249,1,1,1,1,1,1,1,1,2.990533665,5,3.998698379,3.137261863,5,5,5,1.722044728,1.513785351,4.500414152,5,5,5,4.5666785,3.889835522,4.192758253,1.026269081,1,5,5,3.20352621,5,1.040468584,1,1,4.24008993,4.651875518,4.774937877,1.63684771,1.9019051,3.037865341,1.409655662,1.665246716,1.172997278,1.338658147,1,1,1.504319016,2.04390013,1.092533428,5,5,4.718139865,3.08046385,3.037865341,3.08046385,3.165660869,2.924269317,2.981067329,2.924269317,3.719441486,3.108862856,3.014199503,2.957401491,3.004733168,5,5,4.524079991,2.952668323,2.962134659,1,4.99266359,2.91953615,3.066264347,1,1,1,1,3.037865341,1,4.860134895,1,5,4.500414152,1,3.851970181,2.957401491,5,2.834339131,2.85800497,1.575316531,5,4.945331913,3.014199503,2.952668323,3.009466335,2.910069814,4.358419122,4.70867353,2.962134659,5,3.056798012,3.951366702,5,5,5,5,5,5,5,2.924269317,3.004733168,3.099396521,2.810673293,2.905336647,3.785705834,2.976334162,2.976334162,2.820139628,3,2.801206958,2.881670808,5,2.952668323,3.785705834,3.009466335,2.929002485,2.990533665,2.929002485,2.952668323,3.004733168,2.990533665,2.910069814,2.947935156,2.947935156,3.066264347,2.924269317,3.790439001,2.85800497,2.848538634,2.914802982,2.995266832,2.957401491,4.893267069,3.676842977,3.785705834,1.663511221666667,4.045320080666666,5,2.578748077,5,4.216424091666667,2.342089693666666,4.401175403333333,1.013489528,4.555634441666666,2.192206050333333,1.415966552,1.112886049,1.546917524666667,4.906046621666667,3.066264347,3.023665838333333,3.250857886333333,2.992111387333333,2.381808859,.9546799193333335,.9152368553333334,2.327298544666667,.1847513116666661,3.202934563666667,1.328600165666666,2.657910306333334,.7762394983333334,2.363428391333333,.4340314756666668,3.359129097,-.4449177613333331,.227192048,.0315544509999999,-.0425985086666669,2.729100529,1.059259259,1.023280423,1.014814815,1.0095238095,1.023280423,1.0148148145,1,1,1,3.717338607,4.9195767195,4.9174603175,4.908994709,4.9915343915,4.985185185,4.9343915345,5,5,5,3.982010582,4.966137566,4.7481481485,4.949206349500001,4.984126984,1.9904761905,1.0105820105,1.016931217,1.006349206,1.004232804,2.051851852,1.0126984125,1.021164021,1.0084656085,1.015873016,4.007407407500001,4.9386243385,4.980952381,4.9724867725,4.9534391535,4.9746031745,4.9767195765,4.932275132,5,5,2.005291005,1.010582011,1.0211640215,1.025396825,1.0656084655,1.016931217,1.016931217,1.017989418,1,1,1.217989418,4.407407407,4.9703703705,4.9767195765,4.983068783,4.944973545,4.9534391535,5,5,5,3.016931217,1.7957671955,1.0105820105,1.014814815,1.0084656085,1.0126984125,1.019047619,1.017989418,1,1,1.522751323,4.8391534395,1.2222222225,1.033862434,1.031746032,1.004232804,1.0253968255,1,1,1,2.9300674475,4.750207076000001,2.4259850905,3.9787007455,2.8461720505,4.028399006,4.475683351,5,5,5,2.962134658666667,2.949512878333334,2.979489606666667,3.165660868333334,2.955823768333333,4.118605293333333
103,4.226337449,1.687242798,1.41563786,1.016460905,1.032921811,1.016460905,1,1,1.004115226,1.012345679,3.304526749,4.851851852,4.790123457,4.909465021,4.913580247,2.646090535,4.654320988,4.798353909,4.979423868,4.983539095,4.75308642,4.987654321,4.991769547,4.991769547,4.995884774,4.884773663,4.703703704,4.967078189,4.983539095,4.967078189,1.58436214,1.024691358,1,1.020576132,1,1.646090535,1.020576132,1,1.012345679,1.008230453,2.502057613,2.230452675,1.572016461,1.283950617,1.106995885,1.572016461,1.279835391,1.065843621,1.04526749,1.004115226,3.971193416,4.251028807,4.983539095,4.995884774,4.971193416,4.987654321,4.983539095,4.987654321,4.995884774,4.995884774,2.625514403,4.057613169,4.716049383,4.843621399,4.991769547,4.971193416,4.979423868,4.987654321,4.983539095,4.979423868,1.316872428,1.271604938,1.176954733,1.024691358,1.004115226,1.004115226,1.012345679,1.016460905,1.016460905,1.016460905,3.008230453,4.004115226,4.58436214,4.930041152,4.995884774,4.991769547,4.995884774,4.975308642,4.979423868,4.995884774,1.818930041,1.382716049,1,1.024691358,1.008230453,1.032921811,1.008230453,1.004115226,1,1.004115226,3.020576132,3.559670782,2.720164609,2.58436214,2.41563786,1.798353909,1.37037037,1.172839506,1.193415638,1.049382716,1.004115226,1.012345679,1.012345679,1.004115226,1.004115226,1.012345679,1.024691358,1.004115226,1,1.008230453,4.979423868,4.983539095,4.975308642,4.987654321,4.995884774,4.962962963,4.991769547,4.995884774,4.987654321,4.991769547,4.979423868,4.991769547,4.995884774,4.975308642,4.971193416,4.987654321,4.995884774,4.987654321,4.930041152,4.971193416,4.991769547,4.950617284,4.991769547,4.983539095,4.95473251,1.061728395,1,1.004115226,1.004115226,1.004115226,1.012345679,1.028806584,1.012345679,1.016460905,1.008230453,4.995884774,4.971193416,4.983539095,4.995884774,4.991769547,4.975308642,4.987654321,4.987654321,4.983539095,4.991769547,1.028806584,1.004115226,1.008230453,1,1.012345679,1.012345679,1.012345679,1.016460905,1,1,4.987654321,4.995884774,4.991769547,4.979423868,4.991769547,4.995884774,4.975308642,4.979423868,4.987654321,4.983539095,1.008230453,1,1.012345679,1.008230453,1.012345679,1.012345679,1.016460905,1,1.008230453,1.024691358,1.020576132,1.04526749,1.004115226,1.020576132,1.004115226,1.028806584,1.032921811,1,1.004115226,1,1,1.008230453,1,3.46090535,3.851851852,4.102880658,4.987654321,4.991769547,4.987654321,3.934156379,3.312757202,3.403292181,4.991769547,4.991769547,4.967078189,3.46090535,3.736625514,3.87654321,2.325102881,2.12345679,1.131687243,4.971193416,4.987654321,4.987654321,1.028806584,1.012345679,1,4.991769547,4.995884774,4.991769547,3.181069959,2.699588477,2.679012346,1.020576132,1.028806584,1.024691358,1.012345679,1.028806584,1,1.942386831,1.917695473,1.732510288,4.991769547,4.942386831,4.975308642,1.024691358,1.016460905,1,1.773662551,1.473251029,1.489711934,4.987654321,4.987654321,4.995884774,1.020576132,1.004115226,1.024691358,4.975308642,4.967078189,4.975308642,4.987654321,4.967078189,1.037037037,1.004115226,1.012345679,1.012345679,1.004115226,1.004115226,1,1.024691358,1.024691358,1.012345679,3.411522634,1.016460905,1.004115226,1.004115226,1.008230453,1.008230453,1.024691358,1.004115226,1.004115226,1.004115226,4.004115226,4.958847737,4.975308642,4.962962963,4.967078189,1.650205761,4.9218107,4.950617284,4.971193416,4.946502058,4.666666667,4.950617284,4.975308642,4.979423868,4.983539095,4.971193416,4.983539095,4.987654321,4.991769547,4.971193416,1.012345679,1.004115226,1,4.983539095,4.967078189,4.983539095,4.975308642,4.855967078,4.979423868,1.020576132,1.004115226,1,4.995884774,4.983539095,4.971193416,1.008230453,1,1.008230453,1.020576132,1.024691358,1,1.012345679,1.008230453,1.024691358,1.020576132,1,1,4.979423868,4.983539095,4.987654321,4.987654321,4.934156379,4.991769547,4.987654321,4.995884774,4.991769547,1.002743484333333,3.80521262,4.989026063,3.550068587333333,4.983539094333334,3.691358024666667,1.860082304666667,4.982167352666667,1.013717421,4.993141289333334,2.853223594,1.024691358,1.013717421,1.864197530666667,4.969821673333334,1.013717421,1.578875171333333,4.990397805333333,1.016460905333333,2.802469135666667,1.178326474333333,2.547325102999999,1.419753086,1.290809328,2.677640603666667,.8463648836666666,3.123456789666667,1.828532236,2.139917695333334,.8504801096666668,3.105624142666667,1.971193416,3.411522634,.562414266,.5651577503333334,2.9567901235,1.2160493825,1.024691358,1,1.0082304525,1.0082304525,1.0082304525,1.0082304525,1.014403292,1.0041152265,4.1111111115,4.989711934500001,4.9794238685,4.985596708,4.995884774,4.977366255,4.991769547500001,4.985596707499999,4.9938271605,4.973251029,4.8703703705,4.991769547,4.940329218500001,4.8353909465,4.975308642,1.304526749,1.010288066,1.3230452675,1.010288066,1.010288066,2.366255144,1.427983539,1.339506173,1.172839506,1.024691358,3.341563786,4.779835391,4.981481481499999,4.983539094499999,4.981481481499999,4.983539095,4.989711934500001,4.983539094499999,4.987654321,4.987654321,1.294238683,1.1008230455,1.004115226,1.014403292,1.016460905,1.016460905,1.0041152265,1.012345679,1.014403292,1,3.5061728395,4.757201646,4.9938271605,4.985596708,4.987654321,4.991769547500001,4.985596707499999,4.9938271605,4.977366255,4.985596708,1.600823045,1.012345679,1.020576132,1.0061728395,1.002057613,1.0041152265,1.010288066,1.012345679,1.0082304525,1.0164609055,3.290123457,2.6522633745,2.1069958845,1.271604938,1.121399177,1.032921811,1.012345679,1.016460905,1.0164609055,1.002057613,2.2139917695,1.004115226,1.008230453,1.014403292,1.004115226,4.8086419755,4.977366255,4.9773662555,4.985596708,4.981481481499999,1.015089163333333,1.015089163333333,1.006858710666667,4.983539094666667,4.971193415666666,4.991769547333334
