ID,trial,stimulus,DV
126,2,B,1.008230547
126,3,B,1.028806679
126,4,B,1.016460874
126,5,B,1.032921842
126,6,B,3.008230641
126,7,B,3.028806773
126,8,B,1.004115226
126,9,B,1.024691358
126,10,B,1.028806679
126,1,C,2.995884836
126,2,C,1.020576194
126,3,C,1.020576194
126,4,C,1.008230547
126,5,C,1.016460874
126,6,C,3.016460968
126,7,C,1.024691358
126,8,C,1.020576194
126,9,C,1.000000063
126,10,C,1.016460874
127,1,BC,2.945679012
127,2,BC,4.57037037
127,3,BC,4.654320988
127,4,BC,4.856790123
127,5,BC,4.856790123
127,6,BC,4.792592593
127,7,BC,4.841975309
127,8,BC,1.883950617
127,9,BC,1.444444444
127,10,BC,1.508641975
127,1,B,1.311111111
127,2,B,1.454320988
127,3,B,1.301234568
127,4,B,1.177777778
127,5,B,1.148148148
127,6,B,1.113580247
127,7,B,1.340740741
127,8,B,1.790123457
127,9,B,1.577777778
127,10,B,1.222222222
127,1,C,1.251851852
127,2,C,1.469135802
127,3,C,1.301234568
127,4,C,4.990123457
127,5,C,1.143209877
127,6,C,1.281481481
127,7,C,1.711111111
127,8,C,1.908641975
127,9,C,1.291358025
127,10,C,2.07654321
128,1,BC,3.016460905
128,2,BC,4.329218107
128,3,BC,4.995884774
128,4,BC,4.962962963
128,5,BC,4.983539095
128,6,BC,2.991769547
128,7,BC,4.971193416
128,8,BC,4.983539095
128,9,BC,4.983539095
128,10,BC,4.995884774
128,1,B,1.765432099
128,2,B,1.234567901
128,3,B,1.020576132
128,4,B,1
128,5,B,1.008230453
128,6,B,2.432098765
128,7,B,1.008230453
128,8,B,1.008230453
128,9,B,1.012345679
128,10,B,1.012345679
128,1,C,3.004115226
128,2,C,1.87654321
128,3,C,1.016460905
128,4,C,1.008230453
128,5,C,1.004115226
128,6,C,2.991769547
128,7,C,2.946502058
128,8,C,1.024691358
128,9,C,1.016460905
128,10,C,1.008230453
129,1,BC,2.918981481
129,2,BC,4.967592593
129,3,BC,4.898148148
129,4,BC,4.97337963
129,5,BC,4.984953704
129,6,BC,3
129,7,BC,3.515046296
129,8,BC,4.898148148
129,9,BC,4.915509259
129,10,BC,4.979166667
129,1,B,1.206018519
129,2,B,1.003472222
129,3,B,1.061342593
129,4,B,1.061342593
129,5,B,1.032407407
129,6,B,1.084490741
129,7,B,1.049768519
129,8,B,1.107638889
129,9,B,4.591435185
129,10,B,4.944444444
129,1,C,1.206018519
129,2,C,1.003472222
129,3,C,1.038194444
129,4,C,1.200231481
129,5,C,1.049768519
129,6,C,2.884259259
129,7,C,1.142361111
129,8,C,1.055555556
129,9,C,1.431712963
129,10,C,1.015046296
130,1,BC,4.87654321
130,2,BC,4.896296296
130,3,BC,4.827160494
130,4,BC,4.940740741
130,5,BC,4.634567901
130,6,BC,4.792592593
130,7,BC,4.041975309
130,8,BC,2.022222222
130,9,BC,3.330864198
130,10,BC,3.8
130,1,B,1.079012346
130,2,B,1.09382716
130,3,B,4.822222222
130,4,B,1.059259259
130,5,B,1.044444444
130,6,B,3.083950617
130,7,B,3.02962963
130,8,B,2.90617284
130,9,B,3.691358025
130,10,B,3.488888889
130,1,C,1.128395062
130,2,C,4.832098765
130,3,C,2.545679012
130,4,C,4.441975309
130,5,C,1.059259259
130,6,C,2.851851852
130,7,C,1.24691358
130,8,C,2.90617284
130,9,C,3.864197531
130,10,C,1.537414966
131,1,BC,4.934156379
131,2,BC,4.938271605
131,3,BC,4.958847737
131,4,BC,4.934156379
131,5,BC,4.95473251
131,6,BC,4.958847737
131,7,BC,4.958847737
131,8,BC,4.971193416
131,9,BC,4.967078189
131,10,BC,4.938271605
131,1,B,1.065843621
131,2,B,1.037037037
131,3,B,1.049382716
131,4,B,1.090534979
131,5,B,1.016460905
131,6,B,1.024691358
131,7,B,4.971193416
131,8,B,1.012345679
131,9,B,1.037037037
131,10,B,1.041152263
131,1,C,1.028806584
131,2,C,1.020576132
131,3,C,1.489711934
131,4,C,4.925925926
131,5,C,1.020576132
131,6,C,1.04526749
131,7,C,1.032921811
131,8,C,1.032921811
131,9,C,1.04526749
131,10,C,1.065843621
132,1,BC,1.032407407
132,2,BC,4.134259259
132,3,BC,2.918981481
132,4,BC,1.049768519
132,5,BC,1.049768519
132,6,BC,1.055555556
132,7,BC,1.02662037
132,8,BC,4.967592593
132,9,BC,1.032407407
132,10,BC,4.400462963
132,1,B,4.938657407
132,2,B,1.032407407
132,3,B,1.032407407
132,4,B,1.049768519
132,5,B,1.049768519
132,6,B,1.055555556
132,7,B,1.02662037
132,8,B,4.967592593
132,9,B,1.032407407
132,10,B,4.40625
132,1,C,1.032407407
132,2,C,1.096064815
132,3,C,4.961805556
132,4,C,1.049768519
132,5,C,1.049768519
132,6,C,1.460648148
132,7,C,1.02662037
132,8,C,4.967592593
132,9,C,2.959490741
